m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-2.89725e+13,7.86759e+12,-2.21559e+13,165944,183315,170988,3.26955e-05,-1.51557e-05,2.46024e-05
2e+30,4.30541e+13,4.21054e+13,-4.57688e+13,-11214.8,-18681.4,66062.2,-7.77953e-05,-6.72843e-05,6.21793e-05
2e+30,-1.0236e+13,-1.20407e+13,-4.61124e+12,95466.4,102554,176441,2.1897e-05,1.77765e-05,9.38564e-06
2e+30,-3.91514e+13,9.10774e+12,3.85849e+13,115049,144157,97745.2,6.50654e-05,-1.08617e-05,-5.67889e-05
2e+30,-9.87278e+12,-2.01492e+13,-3.0369e+13,174012,175873,65725,4.0099e-05,1.88394e-05,6.18675e-05
2e+30,1.48649e+13,-2.36464e+13,1.19743e+13,180906,169110,-10174.8,-3.58188e-05,3.78739e-05,-1.01665e-05
2e+30,-6.30129e+12,4.59305e+13,-3.98786e+13,99360.8,54963.4,-96336.2,1.99526e-05,-6.55643e-05,4.99361e-05
2e+30,-1.18827e+13,-1.28927e+13,-4.64311e+11,99491.9,98424.6,-178971,2.25938e-05,2.99961e-05,5.33183e-06
2e+30,-4.60068e+13,-4.59986e+13,-3.83856e+13,60090.2,61278,-66993.2,7.78595e-05,0.000110582,5.00456e-05
2e+30,-6.37039e+12,-8.20572e+12,6.33522e+12,179292,178587,-176635,1.21276e-05,2.74629e-05,-1.86296e-05
2e+30,-1.20756e+13,-1.3827e+13,2.23928e+13,227016,137255,150983,1.68976e-06,3.42907e-05,-6.08057e-05
2e+30,3.15911e+13,-1.45999e+13,-3.83119e+13,11042,174017,112902,-4.29956e-05,1.58606e-05,6.1677e-05
2e+30,4.08203e+13,-3.09371e+13,2.00665e+13,67796.8,119690,175132,-7.43984e-05,4.77806e-05,-1.98221e-05
2e+30,3.79701e+13,-2.40387e+13,2.91401e+13,13186.4,202131,295976,-9.11537e-05,3.65086e-05,-4.55784e-05
2e+30,-6.02864e+11,1.54032e+13,-7.78206e+12,-6.85587e+07,7.96534e+07,8.30953e+06,-1.54271e-05,-1.88724e-05,6.67472e-06
2e+30,4.39485e+13,-4.44475e+13,2.22915e+13,-4.74067e+07,4.30559e+07,-4.40201e+06,-5.41652e-05,5.48301e-05,-2.90075e-05
2e+30,4.13978e+13,1.88314e+13,3.37851e+13,110368,140484,-154491,-9.19156e-05,-3.3404e-05,-6.92931e-05
2e+30,-6.86871e+12,-2.628e+13,-1.59206e+13,98788,120100,-174783,4.1573e-06,3.43507e-05,2.48782e-05
2e+30,-1.58542e+12,1.10683e+13,-4.70124e+13,142944,104409,-103391,1.82311e-05,-5.29999e-05,7.00984e-05
2e+30,5.0638e+12,-9.56731e+11,-9.13938e+12,69423.6,71345.1,-67032,-2.01945e-05,1.87162e-05,2.38521e-05
2e+30,-1.82637e+13,-1.01712e+13,-5.97463e+12,97039.2,169012,104632,4.04391e-05,1.93573e-05,1.14254e-05
2e+30,3.74357e+13,2.60097e+13,-3.50222e+13,65424,175032,119003,-6.83852e-05,-4.62422e-05,5.31444e-05
2e+30,3.7727e+13,-1.46306e+13,-1.68065e+13,67312.5,1.01276e+06,1.00854e+06,-7.41066e-05,2.38563e-05,4.35912e-05
2e+30,-1.59596e+12,2.66861e+13,1.85706e+11,297008,723691,-84131.6,-5.26105e-06,-3.65551e-05,-6.40511e-06
2e+30,-8.88374e+12,-3.3141e+13,-1.57598e+13,175349,8.82848e+06,148984,4.80242e-06,4.81016e-05,2.84066e-05
2e+30,-7.14322e+12,-3.43537e+13,2.44527e+13,174889,8.83148e+06,-147748,3.06628e-05,7.29964e-05,-6.27212e-05
2e+30,2.08137e+12,4.03525e+13,-1.95736e+13,295306,731090,75093.2,-7.00384e-06,-5.39936e-05,9.30655e-06
2e+30,-4.89287e+13,-1.27765e+13,1.36527e+13,55558.3,1.01334e+06,-1.01406e+06,0.000117502,4.55868e-05,6.8402e-05
2e+30,3.74462e+13,2.54246e+13,3.17891e+13,66971.9,178046,-120045,-7.08259e-05,-3.82772e-05,-5.45163e-05
2e+30,-1.41865e+13,-6.83183e+12,1.61547e+13,93662.4,177505,-94147.9,1.96431e-05,5.73671e-06,-3.46331e-05
2e+30,-4.51741e+13,1.92577e+13,-3.4892e+13,157470,97203.2,123614,6.79521e-05,-3.17564e-05,5.33182e-05
2e+30,-4.58237e+13,6.03672e+12,-4.00512e+13,-19005.3,-9004.61,235474,7.29404e-05,-2.05629e-05,9.87076e-05
2e+30,-9.71051e+12,2.67014e+13,2.2943e+13,287120,-64775,720455,1.17539e-05,-4.86716e-05,-3.86178e-05
2e+30,-1.83413e+13,1.83856e+13,2.89923e+13,134879,105375,97967.6,2.27052e-05,-2.54919e-05,-5.5371e-05
