m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-4.78238e+13,-5.00978e+12,-4.05682e+13,162703,184414,162400,6.47441e-05,9.09054e-06,4.98854e-05
2e+30,2.86788e+13,2.69035e+13,-7.8609e+12,-46988.4,-43223.3,85650.6,-5.13784e-05,-6.24707e-05,7.06121e-06
2e+30,3.49154e+13,3.67592e+13,-2.17962e+13,84391.2,90573.7,174482,-6.53671e-05,-5.10637e-05,2.14279e-05
2e+30,1.99623e+13,-2.33386e+13,-1.39841e+13,123885,144037,106703,-2.31637e-05,5.07154e-05,3.05182e-06
2e+30,-2.70092e+13,-3.55767e+13,4.58098e+12,173696,170858,71217,4.61425e-05,4.51347e-05,-1.15912e-06
2e+30,1.24716e+12,-4.20038e+13,4.57115e+12,182814,164828,-19178.2,-3.90852e-06,4.99425e-05,1.51114e-06
2e+30,3.77435e+13,-2.47026e+13,1.24978e+13,76314.3,74982.7,-107833,-5.47367e-05,3.50375e-05,-1.41738e-05
2e+30,3.53147e+13,3.46728e+13,1.51086e+13,88986.4,91172.7,-180363,-4.18501e-05,-3.41098e-05,-2.56412e-05
2e+30,-1.14194e+13,-1.09104e+13,3.09699e+13,79370.9,79948.3,-74980.6,7.74333e-06,1.48601e-05,-4.23941e-05
2e+30,-2.25895e+13,-2.40115e+13,2.32027e+13,176125,177499,-174929,3.60198e-05,4.853e-05,-6.92317e-05
2e+30,-2.50297e+12,-4.85758e+13,-5.84414e+12,230604,125473,153591,7.90269e-06,6.19242e-05,3.70525e-06
2e+30,3.22045e+13,-3.29131e+13,1.96902e+13,-9722.46,165644,119666,-6.84642e-05,6.83159e-05,-3.10248e-05
2e+30,-2.76249e+13,2.88862e+13,4.31053e+12,75367,121499,178230,3.8138e-05,-3.2926e-05,-5.68456e-07
2e+30,3.82914e+13,-2.72483e+13,-2.85234e+13,-12440,200603,295149,-7.5483e-05,5.29015e-05,2.88228e-05
2e+30,2.79326e+13,-4.49898e+13,1.26302e+13,-6.85587e+07,7.96539e+07,8.30932e+06,-5.41888e-05,-7.14301e-05,-1.60907e-05
2e+30,6.64206e+12,-1.21989e+13,-7.55488e+12,-4.74069e+07,4.30563e+07,-4.40211e+06,-1.9292e-05,2.664e-05,7.81736e-07
2e+30,-4.1528e+12,-1.50357e+13,-4.29728e+13,118738,143451,-151553,2.30298e-06,1.89682e-05,6.06437e-05
2e+30,3.87069e+13,3.28739e+13,1.11586e+12,84077.5,117277,-175111,-4.20301e-05,-3.05421e-05,-1.83757e-06
2e+30,-3.58619e+13,-4.34581e+13,-1.44962e+12,133049,88983.3,-118622,2.41834e-05,5.41192e-05,8.87083e-06
2e+30,3.38179e+13,3.27534e+13,-3.56929e+13,45351.7,61245.3,-39423.3,-6.68025e-05,-4.67643e-05,9.12011e-05
2e+30,3.08223e+13,-3.13725e+13,4.18193e+13,97167.9,162274,88141.1,-3.72607e-05,5.13514e-05,-8.08756e-05
2e+30,-3.34732e+13,9.56657e+12,2.56532e+13,68954.7,176823,123213,4.07217e-05,-9.69172e-06,-4.5284e-05
2e+30,-3.18842e+13,-2.59522e+13,-2.83924e+13,73624.9,1.00877e+06,1.00902e+06,6.41078e-05,8.16346e-05,5.56176e-05
2e+30,4.09094e+13,-2.31803e+13,-3.83345e+13,291955,723794,-69726.8,-8.36765e-05,2.15607e-05,6.46399e-05
2e+30,-2.65223e+13,3.84984e+13,-4.41683e+13,170839,8.82882e+06,142331,3.1143e-05,-6.54983e-05,7.04565e-05
2e+30,-2.50846e+13,3.83797e+13,-4.71035e+13,170556,8.83044e+06,-138115,1.40614e-05,-5.71221e-05,9.39583e-05
2e+30,4.3273e+13,-5.27285e+12,1.87533e+13,288183,733248,77362.6,-7.21786e-05,-9.2038e-06,-3.25446e-05
2e+30,-1.43183e+13,-2.31018e+13,2.33374e+13,82631.1,1.01113e+06,-1.01429e+06,3.22133e-05,4.45997e-05,-4.1054e-05
2e+30,-3.34591e+13,1.07207e+13,-2.91395e+13,68168.8,178083,-121857,4.51257e-05,-4.6021e-06,4.88105e-05
2e+30,3.142e+13,-2.35554e+13,-3.02705e+13,88129.4,176606,-90090.1,-8.81068e-05,6.34587e-05,5.52238e-05
2e+30,3.48393e+13,-3.76501e+13,2.84411e+13,162465,91342.3,128034,-5.23707e-05,6.01391e-05,-5.12391e-05
2e+30,-4.65532e+13,1.97957e+11,-2.55949e+13,15097.6,-13164.3,235259,5.89358e-05,-5.07352e-06,2.69424e-05
2e+30,2.81371e+13,-7.37203e+12,-2.88525e+13,284263,-71241.7,719216,-3.94088e-05,9.13078e-06,4.10663e-05
2e+30,4.58224e+13,-3.42525e+13,-2.6574e+13,120746,102932,97527.1,-0.000257689,0.000126655,-0.000142675
2e+30,-3.61297e+13,-3.87882e+13,-4.38482e+13,267988,190637,-243516,3.61447e-05,5.1421e-05,7.18581e-05
2e+30,-1.85145e+13,2.53033e+13,3.51028e+13,211952,148023,308489,3.19878e-05,-3.93507e-05,-4.65945e-05
2e+30,-1.67184e+13,4.94601e+13,-4.32448e+13,86764.8,80897,-67205.4,1.62881e-05,-6.96208e-05,6.15672e-05
2e+30,-2.48786e+13,-1.26893e+13,2.90885e+13,306604,-75950.3,-720316,2.91837e-05,-6.90038e-06,-6.45777e-05
2e+30,4.50853e+13,9.19095e+12,1.95397e+13,193675,243072,-239820,-6.30929e-05,-2.54332e-05,-1.7033e-05
2e+30,-4.77893e+13,9.09771e+12,-4.69701e+13,78122.1,115466,-90311.7,5.64261e-05,-1.04532e-05,6.05219e-05
2e+30,-3.22709e+13,-4.79727e+12,-1.07569e+13,205042,72185.4,184682,4.52061e-05,5.15333e-06,1.46723e-05
2e+30,-4.96513e+13,-4.7674e+13,-1.55409e+13,1.04512e+08,1.01122e+09,-2.58353e+08,-0.000117937,3.33236e-05,-5.70324e-06
2e+30,-2.64753e+13,-4.00905e+13,4.23749e+13,172245,145235,8.83281e+06,4.07291e-05,6.18159e-05,-6.19977e-05
2e+30,2.42423e+13,-4.86202e+13,1.6081e+12,191325,-280580,109952,-3.17552e-05,5.80216e-05,2.19392e-06
2e+30,2.62825e+12,-1.16094e+13,-9.10852e+12,474466,-210051,-199473,-1.31224e-05,1.41871e-05,2.62173e-05
2e+30,9.18938e+12,-2.32713e+13,2.03492e+13,478304,-210089,209755,-1.13914e-05,2.84112e-05,-1.73257e-05
2e+30,4.26405e+13,-1.66574e+13,-2.18923e+13,157288,-304686,-80323.2,-7.8884e-05,2.65525e-05,2.51035e-05
2e+30,-4.37461e+13,-1.35582e+13,-4.41221e+13,159021,165839,-8.83013e+06,5.78143e-05,2.2252e-05,6.55572e-05
2e+30,6.9641e+12,9.91235e+12,-4.62284e+13,-1.73817e+08,2.27254e+07,-1.62176e+08,-3.42922e-05,-4.45267e-06,5.29318e-05
2e+30,-4.88296e+13,-2.49799e+13,3.27904e+13,165752,-40230,-163964,9.24203e-05,3.82283e-05,-4.85048e-05
2e+30,2.75377e+13,1.08043e+13,2.59649e+13,188467,-73858.3,192616,-2.73709e-05,-2.97099e-05,-4.62783e-05
2e+30,-3.19878e+13,-4.38036e+13,-3.31955e+13,-4.00318e+08,-1.58355e+08,4.14301e+08,-8.1169e-06,4.11009e-05,-3.87736e-05
2e+30,-2.49067e+13,4.68464e+13,4.358e+13,170356,-140101,8.8315e+06,2.88234e-05,-8.23894e-05,-6.11833e-05
2e+30,-2.01002e+13,-1.65751e+13,2.43074e+13,176832,296737,109455,2.16476e-05,2.71506e-05,-2.06676e-05
2e+30,-1.57265e+12,8.93313e+12,-9.48348e+12,475779,207097,-203882,-1.04525e-05,-3.19417e-05,2.98173e-06
2e+30,-1.19593e+13,1.93e+13,1.76579e+13,473842,210238,201628,1.53515e-05,-3.7876e-05,-3.57494e-05
2e+30,4.40561e+13,-2.34646e+13,-3.9824e+13,156648,289405,-79064,-9.07958e-05,1.80293e-05,6.68054e-05
2e+30,-3.38018e+13,2.71143e+13,-4.56669e+13,170766,-153069,-8.83091e+06,6.05182e-05,-3.50988e-05,6.82262e-05
2e+30,1.12021e+13,-2.97654e+13,-1.68404e+13,-6.46584e+07,-4.30844e+06,-6.72254e+07,-1.82353e-05,4.40831e-05,9.17021e-06
2e+30,-2.28885e+12,1.77343e+12,-1.08964e+13,186285,-75763,-179773,0.000514036,-0.000615198,0.00139048
2e+30,4.1418e+13,3.69769e+13,4.80748e+13,49031,-88291,88057.2,-5.73234e-05,-4.72479e-05,-7.04583e-05
2e+30,-1.23422e+13,-3.65391e+13,-2.6431e+13,142893,-150411,171455,1.71754e-05,0.000109953,5.50557e-05
2e+30,3.66263e+13,4.46639e+13,-1.11211e+13,290979,66426.5,724426,-4.2502e-05,-9.47239e-05,-3.07101e-05
2e+30,-2.56657e+13,9.55602e+12,-1.51853e+13,109140,51650.4,-43702.5,4.31364e-05,-1.01343e-05,2.21962e-05
2e+30,4.55835e+13,3.92974e+13,1.61245e+13,156629,-84024.3,-295320,-7.70609e-05,-4.29139e-05,-1.60508e-05
2e+30,4.37773e+13,4.63394e+13,-1.82917e+13,155766,-82811,294543,-7.02083e-05,-7.0477e-05,1.91717e-05
2e+30,-4.84856e+13,3.82807e+13,1.4184e+13,49094.8,-87764.8,56749.8,8.00329e-05,-4.2959e-05,-1.2611e-05
2e+30,3.70114e+13,4.61689e+13,9.38252e+12,288489,64289.1,-729550,-6.09403e-05,-5.26827e-05,-3.08652e-06
2e+30,2.72574e+13,2.52555e+13,2.33866e+13,-38453.4,-96583.3,-177758,-4.16684e-05,-5.96063e-05,-5.09736e-05
2e+30,1.62136e+13,1.81106e+13,-1.6379e+13,127776,-100346,-125827,-2.71578e-05,-6.70543e-05,2.54814e-05
2e+30,3.56516e+13,1.6905e+13,4.07512e+13,86667.6,-174939,89723.4,-6.83361e-05,-2.23523e-05,-5.16324e-05
2e+30,-3.0997e+13,-4.54269e+12,8.6866e+12,69895.6,-176324,116635,4.72199e-05,5.30149e-06,-7.92924e-06
2e+30,-2.97947e+13,2.92807e+13,-2.81521e+13,74460.8,-1.01105e+06,1.01124e+06,-1.52973e-05,-0.000122232,-0.000169221
2e+30,3.90871e+13,1.61754e+13,-4.35456e+13,288086,-726223,-67390.4,-5.89269e-05,-7.41644e-05,0.000112011
2e+30,-2.68207e+13,-3.05743e+13,-4.39195e+13,170768,-8.82606e+06,144104,5.06283e-05,4.2892e-05,7.88758e-05
2e+30,-2.58975e+13,-2.4883e+13,-4.56203e+13,171081,-8.82552e+06,-138175,3.28698e-05,2.26558e-05,8.67835e-05
