m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-4.57148e+13,-1.1173e+13,-3.9517e+13,158147,183096,164431,7.04464e-05,2.25261e-05,5.32374e-05
2e+30,4.39907e+13,4.37117e+13,4.76819e+13,-6795.39,-12877.2,63681.6,-4.17011e-05,-5.61786e-05,-6.7359e-05
2e+30,-2.00464e+13,-2.25188e+13,-2.26937e+13,93626.6,98920.9,172226,4.74393e-05,-2.40952e-05,0.000115562
2e+30,4.92804e+13,-5.88725e+12,2.81922e+13,108878,144442,102176,-7.26494e-05,1.06855e-05,-4.146e-05
2e+30,-2.78072e+13,-3.81599e+13,-3.68172e+13,171209,170855,59189.4,6.86e-05,9.95869e-05,2.3899e-05
2e+30,-3.98692e+12,-4.09345e+13,1.29369e+13,181962,163702,-7959.46,-3.15198e-06,6.61807e-05,-4.42783e-05
2e+30,-1.65119e+13,3.98972e+13,-2.96313e+13,97532.4,61494.2,-101433,2.79468e-05,-7.84674e-05,5.07241e-05
2e+30,-2.20016e+13,-2.28853e+13,1.80343e+13,95615.5,94430.6,-177351,3.17803e-05,4.09782e-05,-1.82859e-05
2e+30,4.80729e+13,4.79075e+13,-3.12637e+13,57103.5,59185.5,-70514.6,-4.47712e-05,-7.2301e-05,3.0452e-05
2e+30,-2.48414e+13,-2.6537e+13,2.44955e+13,176474,174528,-173477,5.36912e-05,7.54483e-05,-1.67235e-05
2e+30,-3.53934e+13,-2.78152e+13,6.57988e+12,222282,132962,153416,4.2068e-05,2.8069e-05,2.37621e-06
2e+30,3.02544e+13,-3.2456e+13,-4.96189e+13,14530.2,170093,105046,-2.50952e-05,3.85504e-05,7.13362e-05
2e+30,3.34554e+13,-4.30394e+13,1.74991e+12,72869.8,113331,177493,-2.70967e-05,5.57167e-05,-4.02209e-06
2e+30,3.61508e+13,-4.4699e+13,-1.81127e+12,21063.7,196736,299599,-3.38317e-05,6.50784e-05,8.73114e-07
2e+30,7.54633e+12,-4.30642e+13,3.06939e+13,-6.85583e+07,7.96534e+07,8.30959e+06,-3.60694e-05,8.3593e-05,-5.33621e-05
2e+30,-4.09432e+13,-8.48757e+12,-2.13037e+13,-4.74063e+07,4.30559e+07,-4.40237e+06,4.57972e-05,3.7156e-05,2.86416e-05
2e+30,2.96055e+13,4.14561e+12,4.9467e+13,116611,142156,-147514,-4.97184e-05,-8.53142e-06,-7.473e-05
2e+30,-1.70474e+13,-3.84823e+13,2.32925e+12,97163.5,115172,-176540,2.81396e-05,4.37106e-05,-4.2272e-06
2e+30,-1.63622e+13,1.47825e+11,-3.59472e+13,141686,105494,-109726,2.90916e-05,9.23517e-06,4.83649e-05
