m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-5.75022e+12,3.29828e+13,1.71783e+12,169380,179044,173388,3.78936e-06,-5.23013e-05,3.3784e-07
2e+30,4.07787e+13,3.90038e+13,-3.588e+13,-21773.9,-25336.4,77050.5,-5.13028e-05,-4.20858e-05,4.27648e-05
2e+30,3.10767e+12,2.3927e+12,1.96833e+13,96318.7,105086,173653,-2.09115e-05,-6.64138e-06,-3.79126e-05
2e+30,-2.28437e+13,2.88741e+13,-4.85348e+13,120124,141169,89987.8,2.85209e-05,-5.27942e-05,7.73328e-05
2e+30,1.43116e+13,4.29379e+12,-2.07866e+13,173913,177445,71870.8,-1.64573e-05,-3.9875e-06,2.05852e-05
2e+30,3.95069e+13,1.81703e+10,1.04404e+13,175072,172249,-12317.6,-3.89628e-05,1.55281e-05,-3.24865e-05
2e+30,7.39598e+12,-4.69186e+13,4.72362e+13,96136.9,53245.4,-91520,-3.13948e-05,6.93504e-05,-5.77688e-05
2e+30,2.10652e+12,9.45361e+11,-2.49926e+13,100437,100804,-174730,-1.47606e-05,1.5548e-06,3.97063e-05
2e+30,-3.70671e+13,-3.68517e+13,-4.70262e+13,68004.9,69711.2,-58080.7,3.93679e-05,3.56961e-05,7.6824e-05
2e+30,1.83414e+13,1.64823e+13,-1.79885e+13,176527,177189,-174200,-3.58812e-05,-1.93691e-05,2.8428e-05
2e+30,1.93842e+13,5.31768e+12,4.2836e+13,226773,138940,144705,-2.64237e-05,1.4403e-06,-4.87974e-05
2e+30,3.26964e+13,9.57575e+12,-2.22078e+13,6546.2,173889,119144,-3.8965e-05,-7.75533e-06,3.4652e-05
2e+30,4.9504e+13,-1.40733e+13,4.39526e+13,58076.3,123880,169719,-7.52303e-05,2.88184e-05,-4.79277e-05
2e+30,3.92796e+13,3.97684e+12,-3.02997e+13,6555.83,202806,294780,-5.9288e-05,2.17389e-05,3.91282e-05
2e+30,2.18245e+13,2.6707e+13,4.09162e+13,-6.85588e+07,7.96535e+07,8.30937e+06,-3.77086e-05,-2.63875e-05,-5.83299e-05
2e+30,-9.57502e+12,7.59789e+12,1.37714e+13,-4.7407e+07,4.30559e+07,-4.40189e+06,1.31845e-05,-1.29898e-05,-3.84242e-05
2e+30,-4.38517e+13,3.78798e+13,1.19484e+13,108039,135405,-160289,7.4827e-05,-4.3857e-05,-2.04204e-05
2e+30,6.76396e+12,-9.37167e+12,-3.97417e+13,98366.8,124044,-169268,-6.2058e-06,1.41041e-05,5.77e-05
2e+30,1.80745e+13,2.5132e+13,3.8571e+13,140766,99232.3,-108549,-2.38749e-05,-4.11479e-05,-4.82164e-05
2e+30,1.41847e+13,9.17001e+12,-1.77389e+13,63643.2,72972,-59544.1,-2.89349e-05,-1.20873e-05,1.59697e-05
2e+30,-4.42171e+12,1.32018e+13,8.46565e+12,102852,167386,102994,7.70922e-06,-3.73508e-05,-3.06716e-05
2e+30,4.58831e+13,4.96602e+13,-1.80899e+13,57320.8,166506,125244,-5.36086e-05,-6.56615e-05,2.57229e-05
2e+30,4.64673e+13,2.52211e+13,2.26562e+13,57562,1.00992e+06,1.00963e+06,-6.4844e-05,-2.03814e-05,-2.01229e-05
2e+30,3.92238e+13,2.67667e+13,-1.13912e+13,292530,724209,-83038.5,-6.63218e-05,-0.000114858,-6.12649e-05
2e+30,1.51655e+13,-1.26792e+13,5.13975e+12,172339,8.82846e+06,153095,-7.78455e-06,1.11414e-05,-1.32624e-05
2e+30,1.69734e+13,-1.34938e+13,3.73603e+12,172523,8.83146e+06,-151363,-3.2815e-05,1.8327e-05,1.38993e-05
2e+30,4.25842e+13,4.15933e+13,-8.8862e+12,289498,732317,79049.5,-0.000104322,-6.21953e-05,5.06745e-05
2e+30,-4.04573e+13,2.72303e+13,-2.64571e+13,65756.6,1.01248e+06,-1.01328e+06,5.60269e-05,-3.35494e-05,4.03667e-05
2e+30,4.60455e+13,4.96379e+13,1.47197e+13,57916.9,171446,-126535,-6.01101e-05,-7.44834e-05,-3.02408e-05
2e+30,-1.02041e+12,1.76309e+13,2.81027e+12,96360.1,174978,-98352.3,-3.26259e-06,-3.27043e-05,-1.4221e-05
2e+30,-2.27451e+13,3.23237e+13,-1.72947e+13,165544,91298.6,130233,2.05471e-05,-6.37412e-05,3.97708e-05
2e+30,-4.78016e+13,4.63507e+12,-7.13357e+12,-9675.28,-10942.1,240182,6.15999e-05,5.3791e-06,5.70628e-05
2e+30,2.98831e+13,1.73861e+13,2.24855e+13,284095,-69461.3,720545,-3.53463e-05,-1.79436e-05,-1.94922e-05
2e+30,4.39242e+11,3.25919e+13,4.20573e+13,136407,100002,91205.2,-6.19301e-07,-3.54948e-05,-4.15151e-05
2e+30,-2.93291e+13,-5.60595e+12,4.15233e+13,269159,195816,-243790,4.05724e-05,1.82166e-05,-3.96985e-05
2e+30,9.82662e+12,-2.69684e+13,2.83725e+13,209514,149667,308508,-1.83532e-05,3.25803e-05,-3.20336e-05
2e+30,-4.3734e+13,1.75613e+13,-1.63493e+13,66197,99977.9,-85449.5,9.88328e-05,-2.91354e-05,-1.48933e-05
2e+30,-3.03763e+13,1.39633e+13,-2.20113e+13,304320,-75812.9,-720420,5.85937e-05,-7.72485e-06,2.47677e-05
2e+30,-2.38697e+13,2.61032e+13,1.6278e+12,199116,241331,-240021,4.63931e-05,-2.55821e-05,2.29726e-06
2e+30,2.25865e+13,-3.01307e+13,-1.31917e+13,95037.6,108153,-102915,-4.20898e-05,3.7522e-05,6.14911e-05
2e+30,-2.70293e+12,-2.86395e+13,2.72123e+13,206381,63944.3,181062,2.88607e-05,5.17101e-05,-2.90511e-05
2e+30,3.09993e+13,-2.56557e+13,-2.88371e+13,1.04512e+08,1.01122e+09,-2.58352e+08,-2.64794e-05,1.87451e-05,3.43939e-06
2e+30,1.47506e+13,9.29552e+12,-1.01701e+13,175324,152002,8.83305e+06,-2.56733e-05,-7.40096e-06,1.17899e-05
2e+30,-4.17128e+13,4.95109e+13,-3.51534e+13,183801,-278430,99741.1,5.0027e-05,-9.41801e-05,3.57997e-05
2e+30,3.87039e+13,-4.00905e+13,-4.1633e+13,474272,-203840,-191461,-4.519e-05,4.9501e-05,5.52531e-05
2e+30,4.51288e+13,4.88792e+13,4.91826e+13,471620,-201978,198567,-5.71788e-05,-8.89754e-05,-7.32469e-05
