m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,2.22514e+13,-4.67435e+13,2.78064e+13,166797,171350,169430,-1.96301e-05,0.000125335,-7.25589e-05
2e+30,4.4651e+13,4.51408e+13,3.38787e+13,-607.418,-1569.2,73720.5,-6.53146e-05,-6.30619e-05,-5.41636e-05
2e+30,-3.78687e+13,-4.10096e+13,4.44341e+13,85534.4,87504.7,162280,5.72908e-05,5.2217e-05,-6.99533e-05
2e+30,2.61894e+13,-3.40077e+13,7.16052e+12,122053,137657,108240,-3.39434e-05,4.64803e-05,-3.93775e-06
2e+30,3.90025e+13,2.8306e+13,-4.7579e+13,167326,171745,48308.4,-4.5451e-05,-3.80279e-05,7.3393e-05
2e+30,-3.97425e+13,2.64768e+13,1.41577e+13,175848,169456,-4418.52,8.92958e-05,-3.13278e-05,-5.94446e-05
2e+30,-3.50225e+13,2.62637e+13,-8.71726e+12,88062.4,74203.9,-108086,5.519e-05,-2.13431e-05,1.39433e-05
2e+30,-4.00062e+13,-4.05581e+13,-4.79042e+13,85020.9,84248.8,-165559,5.68935e-05,4.39891e-05,8.02291e-05
2e+30,3.5335e+13,3.46247e+13,-1.63267e+13,70665.1,73789.4,-78858.5,-6.04124e-05,-6.92823e-05,7.34823e-06
2e+30,4.11065e+13,3.97381e+13,-4.19352e+13,171196,169988,-168140,-6.16883e-05,-6.26573e-05,5.23308e-05
2e+30,2.05661e+13,4.65845e+13,-2.38448e+13,224854,126457,151488,-2.88226e-05,-9.46514e-05,3.48331e-05
2e+30,2.67341e+13,3.43319e+13,2.81812e+13,21570.5,170958,117411,-5.11182e-05,-7.66296e-05,-5.41923e-05
2e+30,1.83396e+13,3.43906e+13,-3.32302e+13,79388.1,120138,172260,-3.20525e-05,-7.89354e-05,7.69156e-05
2e+30,3.10254e+13,1.55508e+13,3.93202e+13,30686.9,205121,294651,-4.50889e-05,-3.73336e-05,-8.18922e-05
2e+30,3.1454e+13,2.82393e+13,-2.05377e+13,-6.85579e+07,7.96532e+07,8.30904e+06,-6.59519e-05,-4.5442e-05,5.20756e-05
2e+30,-2.03445e+13,3.54696e+13,-4.64462e+13,-4.74066e+07,4.30557e+07,-4.40222e+06,1.93671e-05,-4.29043e-05,7.54183e-05
2e+30,5.98622e+12,-2.38562e+13,-2.02334e+13,120419,138782,-156795,-8.97678e-06,4.16595e-05,2.14587e-05
2e+30,-3.56378e+13,3.93814e+13,3.68565e+13,88780,114796,-169567,3.66234e-06,-0.000106506,-0.000116908
2e+30,-4.3821e+13,-2.0608e+13,-1.31451e+13,132425,102285,-118757,8.50187e-05,4.70917e-05,1.72513e-05
2e+30,-1.68304e+13,-2.10347e+13,1.21526e+13,70638.5,61771.4,-69712.6,5.16332e-06,5.1565e-05,-3.11641e-06
2e+30,-4.52361e+13,4.0756e+13,-3.59703e+13,80025.2,158986,91855.3,8.05721e-05,-6.58362e-05,5.30365e-05
2e+30,1.5678e+13,-2.78589e+13,3.02494e+13,77073.4,175423,120562,-2.44528e-05,4.92186e-05,-6.60497e-05
2e+30,1.51356e+13,-2.09087e+13,-2.16652e+13,81015.3,1.01278e+06,1.00949e+06,-1.57965e-05,3.32547e-05,2.72674e-05
2e+30,9.82238e+12,7.35145e+12,2.46016e+13,295061,725652,-76910.1,-6.36005e-06,-3.13174e-05,-4.89859e-05
2e+30,3.97444e+13,-2.8725e+12,4.08199e+13,166802,8.82875e+06,141456,-6.29368e-05,-9.09165e-06,-4.58841e-05
2e+30,4.08659e+13,-5.0071e+12,-3.264e+13,170405,8.83139e+06,-142467,-4.86744e-05,6.45838e-06,5.58811e-05
2e+30,1.3672e+13,1.91709e+13,-4.02656e+13,294167,731885,59573.5,-1.15145e-05,-3.96781e-05,8.18273e-05
2e+30,3.19825e+13,-1.90714e+13,2.01577e+13,72573.9,1.01372e+06,-1.01373e+06,-7.22115e-05,2.61456e-05,-3.85918e-05
2e+30,1.48067e+13,-2.85678e+13,-3.33598e+13,80320,174055,-120974,-2.79268e-06,6.34417e-05,7.42519e-05
2e+30,-4.08778e+13,4.12761e+13,4.26802e+13,81826.2,167935,-79907,3.76059e-05,-0.000101269,-7.30894e-05
2e+30,5.89948e+12,-1.08971e+13,2.88619e+13,165624,99729.1,123891,4.32131e-06,1.59282e-05,-3.27849e-05
2e+30,-3.7173e+13,8.06647e+12,-1.16909e+13,-37440.4,-5652.47,238424,5.16568e-05,5.68852e-06,3.03849e-05
2e+30,4.16655e+12,4.38378e+13,5.44617e+12,287149,-47560.6,719166,-6.12723e-06,-5.1106e-05,2.91632e-06
2e+30,4.24721e+13,-1.39006e+13,-1.91295e+12,127843,105403,104008,-5.99225e-05,1.06936e-05,1.17813e-06
2e+30,-4.86486e+13,9.82636e+12,-4.98549e+13,267862,196067,-239919,6.22346e-05,1.3236e-05,8.93667e-05
2e+30,1.8582e+13,8.12112e+12,-7.78912e+12,210862,152503,310712,-4.43214e-05,-2.27761e-06,9.20344e-06
2e+30,2.55493e+13,-2.69169e+13,2.29714e+13,82469.4,94846.7,-87131.1,-4.84252e-05,5.89655e-05,-4.12682e-05
2e+30,3.53777e+13,4.35241e+13,-4.59963e+12,304022,-54556.7,-721678,-2.52489e-05,-8.78083e-05,3.8389e-06
2e+30,-1.11203e+13,2.01954e+13,6.7073e+12,200623,241060,-241686,2.27683e-05,-4.19297e-05,-5.52083e-06
2e+30,-2.12994e+13,2.44455e+13,3.12973e+13,98826.6,110611,-93162.3,2.60648e-05,-4.1152e-05,-8.85343e-05
2e+30,8.13665e+12,4.82563e+13,4.73778e+13,204699,43166.7,175022,-2.49755e-05,-2.63737e-05,-5.56586e-05
2e+30,-2.13315e+13,-1.01159e+13,1.1586e+13,1.04512e+08,1.01122e+09,-2.58353e+08,4.12706e-05,-8.58329e-06,-5.8304e-05
2e+30,3.90283e+13,4.4467e+13,-2.23229e+12,167432,141590,8.83249e+06,-6.14593e-05,-6.60975e-05,-9.01264e-06
2e+30,-2.44083e+13,-2.67364e+13,2.16779e+13,189058,-281754,105981,2.76433e-05,6.30123e-05,-5.81176e-05
2e+30,2.95076e+13,-4.96103e+13,4.4675e+13,473227,-197664,-191438,-2.69978e-05,6.82409e-05,-5.51669e-05
2e+30,3.66347e+13,4.04668e+13,-4.08738e+13,472022,-204085,199395,-4.10049e-05,-7.2398e-05,6.01912e-05
2e+30,1.49104e+13,2.19647e+13,4.17894e+13,165885,-304457,-67934.5,-2.43288e-05,-4.30881e-05,-7.34973e-05
2e+30,2.75689e+13,-4.11279e+13,-8.59124e+11,165447,157068,-8.8316e+06,-3.80697e-05,4.67587e-05,-3.61365e-06
2e+30,-3.16849e+13,4.28724e+13,-3.68423e+13,-1.73816e+08,2.27245e+07,-1.62177e+08,2.64977e-05,-6.95538e-05,4.10965e-05
2e+30,1.67527e+13,1.35572e+13,-3.66393e+13,172778,-49750.4,-166884,-3.39514e-05,-1.2868e-05,8.69041e-05
2e+30,-2.09481e+13,-4.21597e+13,-2.58379e+13,189632,-55101.8,192612,3.70079e-05,8.14463e-05,5.0438e-05
2e+30,1.4435e+13,-3.87621e+13,2.6806e+13,-4.00318e+08,-1.58355e+08,4.14301e+08,-7.84954e-05,1.52036e-05,1.25896e-05
2e+30,4.12223e+13,-3.82842e+13,2.50908e+11,169445,-142789,8.83015e+06,-4.61555e-05,3.55104e-05,-1.71724e-05
2e+30,4.36279e+13,-4.86999e+13,3.88169e+13,168581,292894,103648,-5.18479e-05,7.44264e-05,-5.03224e-05
