m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-1.95944e+13,1.81425e+13,-1.24979e+13,167725,182360,172786,3.44409e-05,-3.3902e-05,1.30765e-05
2e+30,4.22955e+13,4.09637e+13,-4.19543e+13,-15261.4,-21878.5,69528.1,-4.35255e-05,-5.917e-05,6.55579e-05
2e+30,-4.83341e+12,-6.23842e+12,5.31635e+12,96787.9,104353,176719,-2.23238e-05,6.40041e-05,-8.20847e-05
2e+30,-3.26092e+13,1.71825e+13,4.39777e+13,117647,143365,94243.3,3.83271e-05,-1.84519e-05,-7.0811e-05
2e+30,-5.31812e+10,-1.02522e+13,-2.65833e+13,175569,176628,69379.3,3.25671e-06,1.94926e-05,5.26436e-05
2e+30,2.49703e+13,-1.40839e+13,1.13823e+13,178980,171236,-11048.7,1.37562e-05,6.65743e-05,-1.03407e-05
2e+30,-7.02575e+11,4.8889e+13,-4.52287e+13,99819.6,50311.1,-94401.9,6.97293e-07,-5.89004e-05,4.9408e-05
2e+30,-6.23528e+12,-7.30695e+12,-1.04961e+13,101291,100180,-177982,2.85288e-05,1.99396e-05,1.85072e-05
2e+30,-4.25029e+13,-4.242e+13,-4.20354e+13,64044.7,65417.1,-63278.1,4.96444e-05,7.58497e-05,6.13675e-05
2e+30,3.71943e+12,1.86271e+12,-3.60192e+12,179614,179591,-176759,9.31887e-06,8.01427e-06,2.29645e-05
2e+30,6.88305e+11,-6.0809e+12,3.08085e+13,228440,138507,148379,3.35609e-06,1.09712e-05,-4.29667e-05
2e+30,3.21387e+13,-4.79297e+12,-3.18693e+13,8343.45,175332,116347,-5.31282e-05,3.70296e-05,5.71836e-05
2e+30,4.45106e+13,-2.41533e+13,2.98554e+13,63727.4,121699,173343,-6.87842e-05,2.45454e-05,-3.58463e-05
2e+30,3.85962e+13,-1.26676e+13,4.56424e+13,9670.29,202567,291698,-3.72999e-05,1.88347e-05,-5.47745e-05
2e+30,4.91353e+13,-1.12596e+13,-4.11241e+13,-6.85589e+07,7.96535e+07,8.30935e+06,6.8612e-05,1.75435e-05,5.76319e-05
2e+30,-1.84159e+13,-2.64286e+13,-2.49234e+13,-4.74069e+07,4.30559e+07,-4.40194e+06,1.92374e-05,3.58392e-05,3.90093e-05
2e+30,4.74705e+13,2.66515e+13,2.50061e+13,105757,137998,-157726,-7.6652e-05,-5.40004e-05,-4.13294e-05
2e+30,-1.31888e+12,-1.94701e+13,-2.56853e+13,98698.4,121979,-173016,6.13529e-06,1.04378e-05,3.13446e-05
2e+30,6.43899e+12,1.68561e+13,4.72535e+13,142610,102148,-102962,-2.51852e-05,-2.72317e-05,-5.80823e-05
2e+30,8.87195e+12,3.1448e+12,-1.27592e+13,66092,73673.7,-62131.5,-4.39481e-05,1.07491e-05,4.21055e-05
2e+30,-1.27418e+13,-6.58003e+11,-8.97665e+10,99503.5,169584,104889,3.53618e-05,6.84829e-07,-3.54534e-06
2e+30,4.10002e+13,3.57683e+13,-2.82687e+13,61516.1,172418,121454,-7.12978e-05,-4.5438e-05,5.46697e-05
2e+30,4.14163e+13,4.22227e+13,3.98453e+13,64079.3,1.01103e+06,1.00799e+06,1.60513e-05,-9.44976e-05,-8.46938e-05
2e+30,1.5063e+13,-3.27055e+13,-4.53968e+12,296021,723719,-83940.2,-3.85255e-05,4.29123e-05,9.75909e-06
2e+30,9.39967e+11,-3.73283e+13,-7.33596e+12,174499,8.82843e+06,150913,-7.45161e-06,6.4486e-05,2.29434e-05
2e+30,2.68451e+12,-3.83752e+13,1.61048e+13,175051,8.83145e+06,-149516,-6.22058e-06,4.81478e-05,-2.55005e-05
2e+30,1.86338e+13,-1.85685e+13,-1.52931e+13,293732,732820,77224.7,-3.81315e-05,3.77551e-06,3.14142e-05
2e+30,-4.5653e+13,4.4112e+13,-4.32765e+13,60791.8,1.012e+06,-1.01255e+06,6.59607e-05,-5.76596e-05,6.25001e-05
2e+30,4.10962e+13,3.53499e+13,2.49733e+13,62994.4,175265,-122354,-6.85545e-05,-4.61374e-05,-3.9701e-05
2e+30,-8.89267e+12,3.14271e+12,1.08168e+13,94957.1,177525,-96036.2,2.71879e-05,-5.35331e-06,-5.05206e-05
