m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-1.30529e+13,2.52069e+13,-5.77173e+12,168720,180990,173256,2.29353e-05,-4.22425e-05,1.25917e-05
2e+30,4.16689e+13,4.00566e+13,-3.91726e+13,-19307.7,-23514.5,75488.2,-7.36707e-05,-1.33229e-05,1.75797e-05
2e+30,-1.06821e+12,-2.15584e+12,1.21523e+13,96895.7,105361,175031,1.43878e-06,6.90486e-06,-4.26753e-05
2e+30,-2.80093e+13,2.27414e+13,4.75849e+13,118996,142493,91289.4,3.12723e-05,-2.27425e-05,-7.73686e-05
2e+30,6.77251e+12,-3.37121e+12,-2.38623e+13,175187,177341,70541,-4.25543e-05,8.94386e-06,2.16749e-05
2e+30,3.18999e+13,-7.41416e+12,1.09536e+13,177049,171719,-11406,-4.23537e-05,5.83824e-06,-2.23791e-05
2e+30,3.17384e+12,-4.91777e+13,-4.885e+13,99508.6,51167.2,-91215.3,-2.64831e-05,8.55556e-05,9.50196e-05
2e+30,-2.28273e+12,-3.40203e+12,-1.73962e+13,101874,100521,-176763,9.85633e-06,-1.85311e-06,4.03136e-05
2e+30,-3.9968e+13,-3.98249e+13,-4.44511e+13,66285.6,67836,-61044.7,5.25779e-05,4.88754e-05,6.24012e-05
2e+30,1.06781e+13,8.81108e+12,-1.04372e+13,178104,177980,-175225,-3.77825e-05,-2.80002e-05,-1.58824e-05
2e+30,9.56016e+12,-6.85652e+11,3.65425e+13,227792,138893,146615,-1.47474e-05,2.40288e-06,-4.74173e-05
2e+30,3.24238e+13,2.02498e+12,-2.73226e+13,6587.78,175220,117560,-3.87441e-05,1.19288e-05,4.17779e-05
2e+30,4.69337e+13,-1.9401e+13,3.65689e+13,60901.7,122761,171967,-7.57528e-05,2.97918e-05,-3.93086e-05
2e+30,3.89563e+13,-4.78484e+12,-4.30019e+13,8522.11,202792,293029,-4.209e-05,-1.52708e-07,6.33441e-05
2e+30,-1.64334e+13,-1.43273e+13,-1.80521e+13,-6.85589e+07,7.96536e+07,8.30954e+06,2.28958e-05,2.49427e-05,4.25153e-05
2e+30,3.84041e+13,4.75848e+13,3.93144e+12,-4.74069e+07,4.30558e+07,-4.40205e+06,-7.63496e-05,-9.92003e-05,-1.65688e-05
2e+30,-4.84562e+13,3.19922e+13,1.88518e+13,105362,136966,-158934,8.78174e-05,-5.1553e-06,-5.63255e-05
2e+30,2.51599e+12,-1.47104e+13,-3.23839e+13,98415.9,123083,-171260,-1.45073e-05,3.28636e-05,6.67936e-05
2e+30,1.19676e+13,2.08043e+13,4.31983e+13,141873,100987,-105656,-1.44064e-05,-2.58722e-05,-6.1498e-05
2e+30,1.14134e+13,6.00701e+12,-1.51454e+13,64743.6,73461,-60624.6,-2.38753e-05,-5.00311e-06,4.14195e-05
2e+30,-8.84076e+12,5.93174e+12,3.98406e+12,101336,169136,104357,6.07057e-05,-2.45546e-05,-3.60263e-05
2e+30,4.33578e+13,4.24057e+13,-2.34799e+13,59638.2,169302,124308,-5.59638e-05,-6.51949e-05,2.6438e-05
2e+30,4.38793e+13,-1.84588e+13,-2.09587e+13,62360.3,1.01197e+06,1.00891e+06,-7.72442e-05,5.66782e-06,3.81406e-05
2e+30,2.65432e+13,-4.54007e+12,-7.79653e+12,294465,724882,-83536.2,-4.26208e-05,7.25065e-06,1.53259e-05
2e+30,7.70626e+12,5.92644e+12,-1.44828e+12,173279,8.82869e+06,151976,-3.57215e-05,-5.96413e-06,4.35389e-05
2e+30,9.47737e+12,4.99174e+12,1.02656e+13,174227,8.8315e+06,-150749,-2.60232e-05,-1.13487e-05,-0.000148907
2e+30,3.00209e+13,9.93754e+12,-1.22737e+13,291988,733252,78067.8,-4.73611e-05,-9.79295e-06,1.48247e-05
2e+30,-4.3244e+13,-1.65275e+13,1.73391e+13,63299.6,1.01304e+06,-1.01364e+06,5.79536e-05,9.51199e-06,-1.00737e-05
2e+30,4.34908e+13,4.21629e+13,2.01551e+13,60375.5,174495,-124888,-5.82487e-05,-6.10921e-05,-1.58564e-05
2e+30,-5.17855e+12,1.00346e+13,7.04763e+12,96059.4,176796,-97679.4,1.59256e-05,-4.39221e-05,-3.35177e-05
2e+30,-2.98658e+13,2.83216e+13,-2.2885e+13,164066,93717.7,128681,4.60412e-05,-3.52249e-05,3.70966e-05
2e+30,-4.7327e+13,5.09888e+12,-1.7482e+13,-12288.1,-10560.8,238990,6.18327e-05,-5.25171e-06,1.59558e-05
2e+30,1.75748e+13,2.03684e+13,-8.65628e+12,285675,-68447.1,720985,-3.38923e-05,-3.67933e-05,8.19466e-06
2e+30,-5.4495e+12,2.82366e+13,3.80699e+13,136201,101701,93359.9,-9.73168e-06,-4.12512e-05,-4.95443e-05
2e+30,-4.0918e+13,-1.40392e+13,-4.79936e+13,267379,194729,-242251,4.55226e-05,2.80921e-05,6.74544e-05
2e+30,7.63834e+11,-3.33981e+13,1.50161e+13,209965,147950,309784,-1.13895e-05,5.7502e-05,-2.31921e-05
2e+30,-4.65336e+13,1.32271e+13,-1.26337e+13,63365.4,100748,-86629,7.49733e-05,-2.03582e-05,2.59565e-05
2e+30,-4.34772e+13,1.72216e+13,9.12499e+12,302157,-74859.4,-720860,5.98951e-05,-2.38098e-05,-1.45605e-05
