m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,4.68205e+13,-1.98445e+13,-4.72722e+13,157766,181737,161671,-6.43676e-05,2.58944e-05,7.25623e-05
2e+30,4.42565e+13,4.42559e+13,4.45806e+13,-4513.49,-10058,66951.9,-5.32344e-05,-6.08367e-05,-6.28749e-05
2e+30,-2.44676e+13,-2.71533e+13,-3.08028e+13,92583.2,96201.7,169066,4.37897e-05,3.50213e-05,7.66127e-05
2e+30,4.4021e+13,-1.27295e+13,2.32979e+13,112549,143404,103837,-7.84648e-05,3.18169e-05,-3.69014e-05
2e+30,-3.58843e+13,-4.61898e+13,-3.95738e+13,168884,167235,56749.6,4.40403e-05,6.74307e-05,4.46428e-05
2e+30,-1.2628e+13,-4.86352e+13,1.32901e+13,181646,160231,-6898.72,5.25911e-06,7.11343e-05,-1.74422e-05
2e+30,-2.11039e+13,3.68919e+13,-2.47618e+13,95564.9,64878.4,-103530,3.29767e-05,-6.93945e-05,4.24487e-05
2e+30,-2.65109e+13,-2.73124e+13,2.64238e+13,93882.5,91799,-175533,5.8309e-05,3.80045e-05,-4.8275e-05
2e+30,4.52723e+13,4.50035e+13,-2.78558e+13,60788.4,62986.6,-72561.5,-7.6273e-05,-7.216e-05,3.95483e-05
2e+30,-3.31497e+13,-3.47539e+13,3.27121e+13,173474,171699,-171442,4.74854e-05,6.33883e-05,-0.00010131
2e+30,-4.59002e+13,-3.41049e+13,-7.11687e+11,219825,131659,153471,4.59053e-05,2.69706e-05,-1.11202e-06
2e+30,2.95266e+13,-4.04833e+13,4.53161e+13,15962.2,167727,108614,-2.80066e-05,6.62598e-05,-8.37738e-05
2e+30,2.99515e+13,-4.83561e+13,-6.6887e+12,74383.9,110263,177299,-1.7221e-05,7.08066e-05,9.8908e-06
2e+30,3.51036e+13,4.60077e+13,-1.60353e+13,23074,196115,298887,-4.41105e-05,-7.95364e-05,2.78976e-05
2e+30,-3.45623e+13,-2.8192e+13,3.58264e+13,-6.85584e+07,7.96533e+07,8.30928e+06,0.000120348,8.41087e-05,-6.97454e-05
2e+30,1.18044e+13,4.54972e+13,-1.21009e+13,-4.74063e+07,4.30558e+07,-4.40262e+06,-3.74076e-05,-7.09234e-05,2.56164e-05
2e+30,2.40425e+13,-2.60063e+12,-4.34706e+13,117524,141682,-150154,6.55848e-06,8.70581e-05,7.6666e-05
2e+30,-2.16342e+13,-4.38887e+13,1.06986e+13,95539,112124,-175276,3.73961e-05,8.05019e-05,-1.86379e-05
2e+30,-2.30722e+13,-4.8566e+12,-3.06733e+13,140805,105038,-112345,1.32242e-05,6.28829e-06,5.90175e-05
2e+30,-5.90758e+12,-1.13591e+13,1.44232e+12,73881.2,65599.3,-71417.3,1.34541e-05,2.09895e-05,5.31128e-06
2e+30,-3.24074e+13,-3.5334e+13,-2.14712e+13,89248.3,162290,99289.3,7.0283e-05,7.47053e-05,6.14083e-05
2e+30,2.70102e+13,-8.81734e+11,4.77802e+13,72333.9,179896,111055,-3.69894e-05,-2.026e-05,-2.64618e-05
2e+30,2.69629e+13,3.22782e+13,3.08208e+13,74967.4,1.01243e+06,1.00771e+06,-3.99622e-05,-6.60128e-05,-5.97863e-05
2e+30,-4.59713e+13,1.69961e+13,1.26145e+13,289335,726391,-81071.7,9.51615e-05,-2.16826e-05,4.62284e-06
2e+30,-3.51628e+13,3.19974e+13,-3.79091e+13,170242,8.8285e+06,143882,5.33049e-05,-4.59258e-05,6.05742e-05
2e+30,-3.34386e+13,3.03092e+13,4.62444e+13,172196,8.83185e+06,-139600,4.18834e-05,-4.05281e-05,-8.03675e-05
2e+30,-4.23143e+13,2.97359e+13,-3.04968e+13,289931,731190,68655.2,6.90703e-05,-4.12267e-05,4.03043e-05
2e+30,4.22823e+13,3.41255e+13,-3.31141e+13,63285.2,1.01271e+06,-1.0134e+06,-5.08565e-05,-7.81372e-05,5.94729e-05
2e+30,2.65981e+13,-1.75335e+12,4.92493e+13,75844.7,178963,-110661,-1.94188e-05,2.10055e-05,-0.000100241
2e+30,-2.79743e+13,-3.34197e+13,2.99755e+13,88646.6,172061,-88059.4,5.46045e-05,6.5992e-05,-4.17254e-05
2e+30,3.07855e+13,4.28542e+12,4.71267e+13,162592,100722,116637,-3.16099e-05,-1.41276e-05,-6.8934e-05
2e+30,-4.22086e+13,7.19144e+12,2.44051e+13,-29131.5,-6272.27,237999,4.52989e-05,-2.19971e-05,-4.08291e-05
2e+30,4.72652e+13,3.58911e+13,1.4115e+13,281321,-57170,719611,-9.18776e-05,-4.27081e-05,-2.39664e-05
