m,x,y,z,vx,vy,vz,ax,ay,az
251400,-16.8974,-11.472,-16.8378,0,0,0
251400,8.54949,3.81254,12.9758,7.99947e-11,2.14056e-10,-4.15076e-11
251400,-2.75644,-15.8801,11.8837,1.96688e-10,-2.76526e-10,3.01503e-10
251400,3.27077,7.45471,10.446,-2.19951e-10,-1.98579e-10,-1.06855e-11
251400,-18.8743,1.77848,9.35746,-1.17207e-11,3.9887e-11,3.38563e-11
251400,9.61899,-4.72426,-17.3482,2.028e-10,-9.21156e-11,-3.19535e-10
251400,12.7841,0.13837,12.4479,4.68666e-11,-1.04167e-11,-1.47196e-10
251400,5.17272,-15.4197,-19.596,-5.46343e-11,-7.81377e-11,1.00134e-11
251400,8.25027,-17.1087,12.4918,-1.70493e-11,-2.07019e-10,-6.6242e-11
251400,12.7855,-3.40418,19.9557,3.49733e-11,-2.93389e-10,-1.37929e-10
251400,8.04253,-5.88354,14.7914,7.44201e-11,1.73973e-10,8.11512e-11
251400,3.24715,-5.30811,6.14859,1.13396e-10,-1.59999e-11,6.42933e-11
251400,6.53212,-7.02101,15.1836,-1.70989e-10,5.74113e-11,4.36904e-10
251400,7.67966,-11.9263,7.69966,-4.56367e-10,1.93675e-10,2.59767e-10
251400,11.2534,-4.55608,-16.272,3.19493e-11,-2.24046e-11,-7.58736e-11
251400,8.25848,-2.78118,-16.1828,-1.60747e-12,-1.61111e-10,-1.41966e-10
251400,6.98768,-4.1421,14.0754,1.74682e-10,1.56649e-10,3.1446e-10
251400,14.1459,8.1801,14.4132,1.8034e-10,2.11101e-10,-6.42693e-12
251400,3.41844,-3.91037,16.1455,-4.13901e-10,-1.36946e-10,-1.20042e-11
251400,10.0028,-3.25961,13.2929,5.10837e-11,7.10923e-11,-4.36872e-10
251400,7.58232,-5.65163,13.4343,2.75624e-11,1.92622e-10,5.23672e-11
251400,8.78029,-4.33101,15.3354,2.73878e-11,-1.07485e-10,2.62422e-10
251400,4.82623,-1.72078,10.9032,8.35444e-11,2.72102e-10,-3.84143e-10
251400,18.8068,-3.64837,-18.0825,4.27786e-11,-1.56123e-10,2.72477e-11
251400,7.87614,2.04386,1.23975,1.73345e-12,1.03811e-10,-1.63036e-10
251400,17.0925,6.98428,19.07,2.13204e-10,2.95387e-11,4.36779e-11
251400,-1.04665,-5.38095,17.7269,1.54083e-11,1.33565e-10,-7.37555e-11
251400,4.08502,4.26196,3.04926,-1.12975e-11,3.54318e-11,-7.67208e-11
251400,-19.6071,1.51156,-17.9329,-1.82515e-10,-2.15656e-10,-1.04654e-10
251400,11.5743,-10.0109,-18.6045,-1.10691e-10,-4.38082e-10,-8.47733e-11
251400,10.2047,-11.7711,-5.08064,1.7522e-10,1.28736e-12,4.17588e-11
251400,10.576,2.17948,14.9045,-1.70138e-10,-4.77837e-11,3.05887e-10
251400,9.0631,-2.33133,15.3964,-2.9053e-11,-3.04891e-10,2.37361e-10
251400,14.0861,-0.370152,10.7358,2.23776e-11,2.233e-12,2.01925e-12
251400,-10.1128,-2.61741,-19.2812,1.18079e-09,-4.15071e-10,6.04964e-10
251400,9.20593,-6.68473,15.93,6.95115e-11,3.3495e-11,7.63236e-11
251400,15.4644,-1.32153,-10.5228,-4.97831e-11,9.74344e-12,1.17171e-10
251400,9.77882,0.442596,-18.3344,-1.44082e-10,-1.02988e-10,-2.00507e-10
251400,-13.6451,-2.97895,-8.36572,-6.12959e-11,-6.8533e-11,-5.08312e-11
251400,11.8572,-6.01245,10.4662,3.6278e-10,-6.69954e-11,-7.13872e-11
251400,11.306,-1.22105,19.4622,1.58788e-10,2.41641e-10,-1.55899e-10
251400,10.4733,-3.32554,8.46505,-9.04999e-11,8.9704e-11,2.85803e-11
251400,14.1298,-5.36973,-17.9307,-5.61628e-11,1.58326e-10,-3.1136e-11
251400,6.96445,-9.81406,16.1846,3.00625e-10,-5.31436e-11,3.27554e-11
251400,7.38865,2.64133,12.2736,1.75087e-11,1.20509e-10,-1.45817e-10
251400,12.2041,18.5379,15.449,-1.97728e-10,4.76312e-10,-2.12199e-10
251400,3.14191,-6.89659,3.03786,2.43586e-10,1.71872e-11,1.54662e-10
