m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-2.96891e+13,7.07536e+12,-2.28944e+13,165770,183508,170925,8.18862e-05,-9.71759e-05,2.3355e-05
2e+30,4.3102e+13,4.21855e+13,-4.60536e+13,-10930.1,-18422.2,65755.8,-5.46076e-05,-4.98028e-05,7.69931e-05
2e+30,-1.0648e+13,-1.24835e+13,-5.37329e+12,95244.2,102468,176329,3.06193e-05,1.90662e-05,3.18151e-05
2e+30,-3.96478e+13,8.48478e+12,3.8162e+13,114777,144266,98016.6,6.39453e-05,-1.44516e-05,-6.18144e-05
2e+30,-1.06242e+13,-2.09088e+13,-3.06524e+13,173886,175781,65478.9,2.13115e-05,2.7021e-05,5.85119e-05
2e+30,1.40831e+13,-2.43766e+13,1.20182e+13,181035,168927,-10136.2,-2.83671e-05,4.36295e-05,-1.27576e-05
2e+30,-6.73035e+12,4.56925e+13,-3.94619e+13,99282.4,55251.1,-96545.2,1.37884e-05,-6.19859e-05,4.63236e-05
2e+30,-1.23123e+13,-1.33177e+13,3.0892e+11,99382.2,98314.7,-178992,2.87529e-05,2.51323e-05,1.67615e-06
2e+30,-4.62658e+13,-4.62624e+13,-3.80957e+13,59793.3,60881.7,-67181.5,5.75286e-05,7.75221e-05,4.08962e-05
2e+30,-7.14478e+12,-8.97696e+12,7.09815e+12,179216,178450,-176586,1.69202e-05,2.76092e-05,-1.69837e-05
2e+30,-1.30563e+13,-1.44196e+13,2.174e+13,226998,137065,151232,1.18281e-05,4.94384e-05,-4.96678e-05
2e+30,3.15429e+13,-1.53515e+13,-3.87991e+13,11237.2,173919,112619,-4.25613e-05,2.34546e-05,7.21799e-05
2e+30,4.05266e+13,-3.14536e+13,1.93096e+13,68156.3,119425,175286,-8.56262e-05,6.39766e-05,-3.11539e-05
2e+30,3.79123e+13,-2.49116e+13,2.78611e+13,13551.8,201981,296155,-8.00678e-05,3.30942e-05,-4.13062e-05
2e+30,-4.42919e+12,-2.86996e+13,-4.36789e+13,-6.85587e+07,7.96534e+07,8.30935e+06,-6.12834e-06,4.00834e-05,4.6393e-05
2e+30,4.87455e+13,-3.0449e+13,4.13078e+13,-4.74067e+07,4.30559e+07,-4.40181e+06,0.000101006,5.20798e-05,-2.3038e-05
2e+30,4.09202e+13,1.82242e+13,3.4452e+13,110720,140614,-154228,-7.47913e-05,-2.41117e-05,-5.1342e-05
2e+30,-7.29544e+12,-2.67985e+13,-1.51653e+13,98771.5,119943,-174912,1.01542e-05,4.58789e-05,4.86008e-05
2e+30,-2.20273e+12,1.06167e+13,-4.6565e+13,142845,104693,-103718,3.01655e-05,-6.2276e-05,6.43803e-05
2e+30,4.76369e+12,-1.2649e+12,-8.84959e+12,69520.7,71341.3,-67132.1,-3.68155e-05,2.09433e-05,3.19111e-05
2e+30,-1.86825e+13,-1.09011e+13,-6.42651e+12,96855.5,168893,104566,3.78437e-05,4.03191e-05,2.12436e-05
2e+30,3.71525e+13,2.52532e+13,-3.55358e+13,65700.9,175232,118762,-7.00792e-05,-4.43393e-05,5.682e-05
2e+30,3.74355e+13,-1.90055e+13,-2.1163e+13,67631.7,1.01266e+06,1.00836e+06,-7.66981e-05,2.22325e-05,4.07764e-05
