m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,2.65623e+13,-4.22683e+13,3.21825e+13,165828,173883,168191,-3.38772e-05,8.80931e-05,-4.80008e-05
2e+30,4.46131e+13,4.50776e+13,3.5775e+13,-2283.31,-3281.17,72702.1,-6.6846e-05,-6.20545e-05,-3.55992e-05
2e+30,-3.56363e+13,-3.8726e+13,4.86143e+13,86465.8,88773.5,160278,9.66299e-06,5.08741e-05,-9.31048e-05
2e+30,2.93409e+13,-3.04246e+13,9.9645e+12,121070,138824,108067,-4.47317e-05,4.6811e-05,-1.06336e-05
2e+30,4.33249e+13,3.27457e+13,-4.63015e+13,166131,170855,50246.6,-5.39015e-05,-4.0408e-05,6.75145e-05
2e+30,-3.5163e+13,3.08533e+13,1.40354e+13,177505,168125,-4880.57,5.96631e-05,-6.70855e-05,-7.35612e-06
2e+30,-3.27188e+13,2.81776e+13,-1.15069e+13,89513.6,73316.8,-107292,4.52709e-05,-4.04193e-05,9.03935e-06
2e+30,-3.77842e+13,-3.83606e+13,4.78177e+13,86434.1,85288.2,-165661,5.88513e-05,3.70552e-05,-8.36825e-05
2e+30,3.71444e+13,3.65128e+13,-1.83685e+13,68844.7,71901.2,-78486.1,-7.61061e-05,-7.26116e-05,4.6674e-05
2e+30,4.55208e+13,4.41226e+13,-4.62745e+13,169535,168346,-166542,-6.03964e-05,-5.70774e-05,6.57775e-05
2e+30,2.63826e+13,4.98274e+13,-1.99039e+13,223971,123795,152513,-2.96208e-05,-9.68444e-05,2.58091e-05
2e+30,2.72751e+13,3.8738e+13,3.12077e+13,20143.5,168980,116100,-3.33721e-05,-8.39478e-05,-5.95242e-05
2e+30,2.03849e+13,3.74773e+13,-2.87412e+13,78412.8,118071,173983,-2.61504e-05,-7.337e-05,5.35982e-05
2e+30,3.18077e+13,2.08551e+13,4.69303e+13,29723.3,204184,292628,-4.22354e-05,-2.35556e-05,-8.05605e-05
2e+30,-4.55659e+13,-7.14923e+12,-5.16812e+12,-6.85578e+07,7.96532e+07,8.30909e+06,4.79768e-05,1.85495e-05,4.99898e-06
2e+30,-4.91228e+13,-4.85272e+13,3.94428e+13,-4.74065e+07,4.30556e+07,-4.40233e+06,6.63772e-05,-7.52855e-05,-4.50973e-05
2e+30,9.10521e+12,-2.02489e+13,-2.42866e+13,120171,139488,-155760,-1.30116e-05,3.03106e-05,4.75279e-05
2e+30,-3.33209e+13,4.23294e+13,3.24381e+13,90024.8,112667,-171279,6.04326e-05,-6.29268e-05,-7.06964e-05
2e+30,-4.03654e+13,-1.79416e+13,-1.62158e+13,134077,103355,-118112,7.26466e-05,2.29019e-05,2.9349e-05
2e+30,-1.49945e+13,-1.94205e+13,1.03437e+13,71066.8,62711.1,-69884.2,1.63715e-05,3.53548e-05,-1.77781e-06
2e+30,-4.31335e+13,4.48558e+13,-3.35708e+13,82152.7,157619,93684.6,2.93549e-05,-6.97e-05,0.000274277
2e+30,1.76678e+13,-2.32927e+13,3.33526e+13,76453.9,176865,119032,-3.37391e-05,5.70517e-05,-5.12124e-05
2e+30,1.7226e+13,5.35271e+12,4.50797e+12,80263,1.01341e+06,1.00982e+06,-5.10793e-05,1.72269e-05,-2.54085e-05
2e+30,1.74671e+13,2.61538e+13,2.25906e+13,294819,725045,-78214.8,-8.72047e-06,-3.47241e-05,-3.47963e-05
2e+30,4.40453e+13,2.59647e+13,4.44713e+13,165096,8.82856e+06,140311,-7.54037e-05,-3.50292e-05,-6.62865e-05
2e+30,4.52661e+13,2.3899e+13,-3.63171e+13,169034,8.83127e+06,-141302,-7.43563e-05,-2.09359e-05,5.16128e-05
2e+30,2.12887e+13,3.81238e+13,-3.8694e+13,293447,730367,61623.7,-2.97803e-05,-6.77645e-05,6.59015e-05
2e+30,3.38455e+13,7.20843e+12,-6.12495e+12,71290.4,1.01388e+06,-1.01405e+06,-4.69122e-05,-2.04087e-05,-8.78426e-06
2e+30,1.68801e+13,-2.4033e+13,-3.64702e+13,79604.9,175845,-118830,-2.57774e-05,9.49463e-05,0.000114481
2e+30,-3.87425e+13,4.56047e+13,4.05869e+13,82970.8,165941,-81581.5,4.33571e-05,-7.25788e-05,-0.000100964
2e+30,1.01922e+13,-8.30838e+12,3.20611e+13,165531,100008,123013,-6.50673e-06,7.80498e-06,-3.85944e-05
2e+30,-3.81205e+13,7.92358e+12,-5.50695e+12,-35888.1,-5740.38,238827,6.86015e-05,-4.56159e-05,4.29686e-05
2e+30,1.16051e+13,4.25854e+13,2.40845e+13,286733,-49109.1,718758,-8.13633e-06,-7.0519e-05,-3.13346e-05
2e+30,4.57666e+13,-1.1164e+13,7.82636e+11,126422,105786,103983,-5.04393e-05,1.87574e-05,2.83289e-06
2e+30,-4.16824e+13,1.4906e+13,4.39031e+13,269521,195956,-241896,7.59141e-05,-3.2062e-05,-7.57381e-05
2e+30,2.40269e+13,1.20683e+13,2.65956e+11,209431,152089,310735,-3.94261e-05,-1.47514e-05,1.77493e-06
2e+30,2.76685e+13,-2.44405e+13,2.07021e+13,81060.7,96129.5,-88028.3,-6.77735e-05,4.79389e-05,-5.24007e-05
2e+30,4.3239e+13,4.20793e+13,-2.32894e+13,302452,-56769.2,-720553,-8.01039e-05,-7.26448e-05,2.55288e-05
2e+30,-5.91572e+12,2.64316e+13,4.39376e+11,200972,240143,-241919,2.14824e-05,-3.33589e-05,-9.57273e-06
2e+30,-1.87269e+13,2.72921e+13,2.88541e+13,99633.8,108884,-95500.8,1.76312e-05,-4.08158e-05,-3.2554e-05
2e+30,1.3434e+13,4.93584e+13,-4.80982e+13,204258,41759.2,174794,6.93219e-06,-7.12291e-05,6.19314e-05
2e+30,-1.23697e+13,7.33334e+11,1.50853e+13,1.04512e+08,1.01122e+09,-2.58353e+08,0.000110464,-8.54089e-05,-0.000129505
2e+30,4.33502e+13,4.81125e+13,2.67029e+13,166105,139651,8.83233e+06,-4.68994e-05,-7.00695e-05,-2.7526e-05
2e+30,-1.94983e+13,-3.40207e+13,2.44129e+13,189770,-280378,105100,2.51031e-05,3.80002e-05,-4.32205e-05
2e+30,4.17636e+13,4.52469e+13,3.97018e+13,472212,-199478,-192246,-6.09966e-05,-7.92313e-05,-4.21818e-05
2e+30,4.8848e+13,3.51549e+13,-3.56862e+13,470181,-205708,200774,-8.27863e-05,-4.49903e-05,4.17611e-05
2e+30,1.91994e+13,1.40607e+13,4.00014e+13,164982,-305286,-69996.8,-2.58458e-05,-1.74113e-05,-8.26475e-05
2e+30,3.18416e+13,-3.70316e+13,-2.97726e+13,164220,159053,-8.83157e+06,-6.41162e-05,0.000170456,-2.34341e-05
2e+30,-3.70016e+13,3.18928e+13,-4.04586e+13,-1.73816e+08,2.27245e+07,-1.62177e+08,6.07443e-05,-5.65257e-05,5.56423e-05
2e+30,2.12198e+13,1.22628e+13,-4.09388e+13,171833,-50159,-164991,-4.35811e-05,-2.91451e-06,5.72423e-05
2e+30,-1.60221e+13,-4.35622e+13,-2.08321e+13,190403,-53130.8,193562,2.87322e-05,7.79605e-05,4.48518e-05
2e+30,3.81841e+13,-4.3321e+13,-3.45161e+13,-4.00318e+08,-1.58355e+08,4.14301e+08,5.7119e-05,1.82165e-05,-4.73252e-05
