m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,4.40282e+13,-3.96907e+13,4.68356e+13,159427,175643,158590,-3.79614e-05,6.57965e-05,-5.30822e-05
2e+30,1.24038e+13,1.37639e+13,4.88813e+13,52930.4,54187.2,59025.1,-1.29681e-05,-6.94009e-06,-8.6056e-05
2e+30,-3.74882e+13,-4.08651e+13,-3.56258e+13,87875.9,81517.1,161241,6.91431e-05,6.10497e-05,6.52288e-05
2e+30,-6.39728e+12,1.41243e+13,-7.43702e+11,129195,144707,104240,2.4797e-05,-9.1305e-06,1.28702e-05
2e+30,-4.46446e+13,4.58155e+13,-2.19305e+13,165765,159173,74655.1,8.28418e-05,-7.16796e-05,5.21423e-05
2e+30,-3.53988e+13,4.56763e+13,5.04033e+12,180262,160838,16619.9,4.26444e-05,-6.06375e-05,-2.33012e-05
2e+30,-3.37945e+13,4.65759e+13,6.30895e+11,91497.3,58989,-108410,4.28317e-05,-6.53439e-05,5.63651e-06
2e+30,-3.84036e+13,-3.94894e+13,3.584e+13,88103.1,80645.7,-161876,6.703e-05,6.78319e-05,-2.52545e-05
2e+30,4.95867e+13,4.8327e+13,-4.48731e+13,67377,65466.4,-47375.5,-6.79879e-05,-5.71606e-05,5.59279e-05
2e+30,-4.55301e+13,-4.62839e+13,4.48377e+13,164826,165910,-168204,6.19373e-05,6.11711e-05,-5.66172e-05
2e+30,-2.15311e+13,1.07218e+12,1.2737e+13,225698,139713,157151,2.93273e-05,4.13597e-06,-1.45692e-05
2e+30,-1.55778e+13,4.80376e+13,-2.35393e+12,40370.5,165958,126717,1.21919e-05,-6.06816e-05,7.76371e-06
2e+30,4.07789e+13,2.17425e+12,-2.00716e+13,63171.8,126034,173121,-4.62654e-05,1.40254e-06,2.50885e-05
2e+30,-1.81856e+13,-3.79527e+12,2.02597e+13,45186.6,205552,296063,3.44105e-05,5.32252e-06,-4.58423e-05
2e+30,-2.7056e+13,3.69204e+12,6.40143e+12,-6.85566e+07,7.96523e+07,8.30779e+06,2.82806e-05,-9.32968e-06,-1.55413e-05
2e+30,-2.0803e+13,3.54963e+13,8.04908e+12,-4.74073e+07,4.30555e+07,-4.40291e+06,2.46952e-05,-4.55232e-05,-1.01731e-05
2e+30,-1.76424e+13,2.67957e+13,4.34305e+13,116956,140827,-142436,2.59003e-05,-2.63714e-05,-7.54664e-05
2e+30,-3.70742e+13,8.51411e+12,2.17825e+13,91136.4,129662,-172758,5.1166e-05,-1.536e-06,-2.03523e-05
2e+30,6.0414e+12,-2.68068e+13,1.04509e+13,145023,99499.4,-117827,1.83741e-05,5.66631e-05,-1.62712e-05
2e+30,2.59848e+13,3.54603e+13,-2.89862e+13,59933.5,50308.7,-62363.7,-5.04499e-05,-7.05369e-05,3.46779e-05
2e+30,-4.17236e+13,-3.43808e+13,-3.96092e+13,80910.2,161046,89590.7,0.000113203,-1.31932e-05,1.7678e-05
2e+30,4.00173e+13,-1.73281e+13,5.83381e+11,62468.8,177762,123863,-6.09853e-05,3.33818e-05,-2.06887e-05
2e+30,4.04783e+13,-1.28415e+13,-1.19058e+13,60231.4,1.01062e+06,1.01099e+06,-0.000125616,4.33175e-06,6.67305e-05
2e+30,-6.64445e+12,2.44783e+13,-6.87302e+11,294669,724120,-80855.6,3.3894e-05,-5.50577e-05,5.90078e-06
2e+30,-4.41211e+13,-3.77267e+13,-2.10408e+13,163797,8.82901e+06,152526,9.36176e-05,6.87144e-05,3.27996e-05
2e+30,-4.47786e+13,-4.08027e+13,2.50205e+13,165498,8.82783e+06,-149639,9.11261e-05,6.66253e-05,-1.57199e-05
2e+30,-3.38525e+12,3.0432e+13,-1.20563e+13,297344,728844,75076.3,1.52777e-06,-4.08695e-05,2.70402e-05
2e+30,4.64365e+13,-1.311e+13,1.21406e+13,64803,1.01242e+06,-1.01166e+06,-7.20962e-05,2.14153e-05,-1.98482e-05
2e+30,4.08964e+13,-1.64166e+13,-2.32558e+12,61837.2,178428,-125936,-6.65782e-05,2.04171e-05,1.45627e-05
2e+30,-3.91325e+13,-3.94163e+13,3.89784e+13,88101,161247,-84242.4,7.12291e-05,6.10944e-05,-5.27954e-05
