m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,1.32771e+13,-4.72485e+13,2.10898e+13,168630,174553,171055,-2.06853e-05,7.89443e-05,-4.21848e-05
2e+30,3.79225e+13,3.58247e+13,-2.71163e+13,-30723.9,-31773.2,78072,-8.97887e-05,-7.13262e-05,4.97896e-05
2e+30,1.37981e+13,1.40787e+13,3.89258e+13,93930.8,102518,168502,-2.35056e-05,-2.63904e-05,-5.55178e-05
2e+30,-9.14508e+12,4.44888e+13,-3.79622e+13,124171,136222,98122.8,3.38773e-05,-7.17588e-05,9.98207e-05
2e+30,3.36614e+13,2.41889e+13,-1.25982e+13,170350,176300,73645.9,-5.02551e-05,-1.77813e-05,-1.76949e-05
2e+30,-4.09384e+13,1.92604e+13,8.81776e+12,176001,170264,-16643.6,0.000129615,-5.66991e-05,-0.000124531
2e+30,1.7965e+13,-4.05695e+13,3.66169e+13,92685.7,59871,-97708.4,-4.36869e-05,6.50374e-05,-7.63332e-05
2e+30,1.32932e+13,1.22177e+13,-4.43683e+13,98328.7,99575.6,-169936,-5.31657e-05,-7.8862e-08,6.45939e-05
2e+30,-2.9209e+13,-2.88324e+13,4.66537e+13,72136.4,73006.4,-58869,4.23523e-05,3.51822e-05,-7.57624e-05
2e+30,3.788e+13,3.61319e+13,-3.73101e+13,170436,171740,-169023,-5.72179e-05,-5.23773e-05,6.39404e-05
2e+30,4.46679e+13,2.08375e+13,-4.104e+13,222496,137143,145741,-8.3552e-05,-1.73696e-05,4.6572e-05
2e+30,3.31653e+13,2.89789e+13,-8.6702e+12,1695.49,170630,121350,-4.47504e-05,-3.77871e-05,-9.60345e-06
2e+30,-4.37569e+13,-9.23369e+10,-3.69659e+13,62383.5,124729,172724,5.30132e-05,1.22562e-06,4.25987e-05
2e+30,3.96627e+13,2.66759e+13,2.97502e+12,117.105,201116,296956,-4.75165e-05,-4.02192e-05,-1.37968e-05
2e+30,2.1304e+13,-2.6609e+13,-2.57692e+13,-6.85587e+07,7.96536e+07,8.30937e+06,-6.8128e-05,0.000106335,3.62e-05
2e+30,-3.4303e+13,4.36454e+13,1.93506e+13,-4.74067e+07,4.30561e+07,-4.40211e+06,5.10889e-05,-5.76569e-05,-2.60065e-05
