m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,3.78661e+13,-3.00002e+13,4.36555e+13,161050,179806,163183,-5.4795e-05,2.95575e-05,-7.74355e-05
2e+30,4.44166e+13,4.47116e+13,4.07246e+13,-945.509,-6128.55,70356.2,-7.08728e-05,-6.65375e-05,-6.08323e-05
2e+30,-2.95804e+13,-3.24661e+13,-4.01919e+13,89554.6,93031.7,165143,6.34307e-05,6.95948e-05,8.37519e-05
2e+30,3.75726e+13,-2.07343e+13,1.73892e+13,116908,141470,106564,-6.01815e-05,2.20106e-05,-1.80127e-05
2e+30,-4.52823e+13,4.44593e+13,-4.26845e+13,165705,167855,54214.3,7.9089e-05,-6.227e-05,4.90083e-05
2e+30,-2.27963e+13,4.23055e+13,1.36542e+13,180191,163385,-6246.85,1.89725e-05,-6.27697e-05,-5.19985e-06
2e+30,-2.6403e+13,3.31211e+13,-1.88813e+13,93071,69443.6,-105809,4.68106e-05,-6.26512e-05,3.29007e-05
2e+30,-3.16879e+13,-3.23688e+13,3.61751e+13,90526.2,88318.6,-171295,8.19346e-05,5.22785e-05,-8.76559e-05
2e+30,4.17542e+13,4.13289e+13,-2.36951e+13,64546.5,67497.5,-75880.7,-5.7231e-05,-5.41488e-05,3.43864e-05
2e+30,-4.2804e+13,-4.43072e+13,4.22318e+13,170348,168545,-167688,6.91138e-05,7.55771e-05,-6.23521e-05
2e+30,4.17657e+13,-4.1434e+13,-9.32613e+12,220876,129190,153282,-5.85581e-05,6.47551e-05,-1.85205e-06
2e+30,2.85819e+13,-4.97836e+13,3.9105e+13,17651.6,163284,112277,-2.64974e-05,7.72826e-05,-4.29924e-05
2e+30,2.57303e+13,4.54482e+13,-1.66208e+13,76199.1,112278,176362,-5.4691e-05,-8.58249e-05,5.02423e-05
2e+30,3.37389e+13,3.4868e+13,-3.27561e+13,25747.3,200550,296503,-7.38667e-05,-8.83185e-05,5.28717e-05
2e+30,1.56751e+13,-1.52004e+12,-3.08269e+13,-6.85584e+07,7.96533e+07,8.30936e+06,-2.85249e-05,9.22226e-06,4.19572e-05
2e+30,-2.5857e+13,2.74823e+13,3.51451e+13,-4.74063e+07,4.30557e+07,-4.40241e+06,2.52201e-05,-4.53676e-05,-7.99151e-05
2e+30,1.73905e+13,-1.05358e+13,-3.49577e+13,119297,141130,-152914,-2.90535e-05,1.74317e-05,4.38815e-05
2e+30,-2.69561e+13,4.99463e+13,2.05082e+13,94027.8,107499,-173885,3.97313e-05,-8.93283e-05,-2.16889e-05
2e+30,-3.0937e+13,-1.0746e+13,-2.42903e+13,138852,104633,-115093,4.9716e-05,7.1468e-06,3.94287e-05
2e+30,-1.00268e+13,-1.50069e+13,5.46212e+12,72580.4,64177.7,-71718.2,1.59839e-05,2.01031e-05,-5.36081e-06
2e+30,-3.73279e+13,-4.43345e+13,-2.69731e+13,85849.6,158061,96595.1,5.42107e-05,7.55155e-05,3.14529e-05
2e+30,2.28874e+13,-1.09753e+13,4.14408e+13,74551.4,179328,114889,-3.69102e-05,1.77689e-05,-6.88189e-05
2e+30,2.26697e+13,-2.4642e+13,-2.58244e+13,77342.1,1.01338e+06,1.00836e+06,-2.08925e-05,2.43423e-05,4.54672e-05
2e+30,3.77632e+13,-2.37985e+13,1.71275e+13,291856,725434,-79649.5,-6.51958e-05,5.39551e-05,-9.22307e-06
2e+30,-4.46051e+13,3.61918e+13,-4.59003e+13,165803,8.82839e+06,140589,8.69714e-05,-2.52526e-05,8.03549e-05
2e+30,-4.30712e+13,3.43113e+13,-4.59876e+13,170800,8.83165e+06,-138674,3.43627e-05,-3.6434e-05,7.1232e-05
2e+30,4.14667e+13,-1.13705e+13,-3.4284e+13,289667,732200,66138.5,-7.45953e-06,3.59839e-05,3.77737e-05
2e+30,3.86269e+13,-2.27884e+13,2.38373e+13,66772.6,1.01321e+06,-1.01393e+06,-0.000133492,3.31447e-05,-3.00404e-05
2e+30,2.22985e+13,-1.17793e+13,-4.44803e+13,77376,178012,-113571,-2.87511e-05,1.81701e-05,6.97667e-05
2e+30,-3.28884e+13,-4.2964e+13,3.48366e+13,86321.2,167639,-84915.7,3.90148e-05,8.68609e-05,-5.26093e-05
2e+30,2.16024e+13,-1.38009e+12,4.04727e+13,164348,100406,120148,-3.37113e-05,1.68434e-05,-4.04043e-05
2e+30,-4.0479e+13,7.52723e+12,1.10104e+13,-32527.7,-5951.44,239104,5.20098e-05,-1.21232e-06,-5.98107e-06
2e+30,3.13685e+13,3.90217e+13,-2.62934e+13,284621,-53992.7,718909,-5.39186e-05,-8.56033e-05,3.8492e-05
2e+30,-4.55628e+13,-3.80804e+12,7.964e+12,126490,106988,103675,5.65413e-05,2.36903e-05,-6.97563e-06
2e+30,-2.2903e+13,2.83696e+13,2.70018e+13,273554,193343,-246945,4.22986e-05,-8.00281e-05,-6.99112e-05
2e+30,3.84007e+13,2.25243e+13,2.17281e+13,205755,150169,309707,-7.39892e-05,-2.54043e-05,-3.99709e-05
2e+30,3.31033e+13,-1.76926e+13,1.45513e+13,76578.6,98810.9,-90057.1,-0.000185765,9.11179e-05,-0.000115605
2e+30,-3.58685e+13,3.80139e+13,2.69518e+13,304332,-61138.9,-720918,7.25268e-05,-7.73038e-05,-3.52719e-05
