m,x,y,z,vx,vy,vz,ax,ay,az
251400,-16.8974,-11.472,-16.8378,0,0,0
251400,7.08652,-2.57108,17.6645,2.82743e-10,2.37748e-10,-1.41765e-10
251400,-7.56164,15.0571,15.8044,1.81508e-10,-2.90812e-10,2.64703e-10
251400,13.6793,12.4395,18.1178,1.45806e-10,-1.70057e-10,5.4026e-11
251400,3.42253,-15.5007,-12.8487,5.38808e-11,-5.26415e-12,3.39637e-11
251400,-4.21284,5.82255,-15.9118,-4.79201e-11,-1.9678e-11,-2.05019e-10
251400,6.73849,-2.38766,11.2009,-2.61675e-10,-1.1817e-10,2.93733e-11
251400,14.8108,10.5979,13.3255,2.57983e-11,5.22536e-11,1.45985e-11
251400,10.0229,-14.5108,-16.0964,2.86575e-11,-6.53977e-11,2.42691e-10
251400,8.69861,3.85241,18.0804,1.75459e-10,-1.82924e-10,1.19678e-10
251400,8.71551,-3.70382,16.0959,-2.16167e-10,-2.1881e-10,3.29076e-11
251400,8.88735,-2.75788,13.2231,-2.54541e-11,1.28727e-10,-3.26905e-10
251400,12.9155,3.95419,18.8119,-2.32317e-11,-2.12249e-10,2.91585e-10
251400,-5.57019,-1.97465,13.9752,-2.15294e-10,3.71946e-10,3.26431e-10
251400,10.0947,-3.2597,18.8449,6.68068e-11,1.19918e-10,3.66343e-10
251400,6.7074,-0.968075,14.6421,1.10764e-10,-3.50921e-10,1.9581e-10
251400,9.60526,-1.35653,12.5349,3.83244e-11,3.33399e-11,2.75551e-10
251400,-16.5003,-16.9389,17.2275,-2.77045e-11,1.11768e-10,2.29643e-11
251400,4.89416,-3.04102,12.0188,-3.17231e-10,2.47556e-10,1.87842e-10
251400,14.0684,-0.895606,-15.2413,-2.17381e-11,9.13143e-11,7.80438e-11
251400,8.64415,-5.71567,19.7887,-1.60939e-10,-2.59599e-10,6.00421e-11
251400,10.2327,-3.33427,-19.4324,-9.46433e-11,-1.53776e-10,-7.44523e-11
251400,19.65,2.80526,18.1694,-5.87864e-11,-1.38281e-10,-2.29954e-10
251400,7.46956,2.08931,1.71126,9.20007e-11,-7.42866e-11,-8.5809e-11
251400,9.31669,-5.05733,13.6635,-6.04525e-11,5.31378e-11,-4.34251e-10
251400,16.5117,-8.79713,16.1555,-2.48383e-10,-5.91081e-11,-5.14777e-11
251400,11.5598,-7.16195,-18.2108,-2.75582e-10,1.0512e-10,3.01566e-11
251400,8.87368,2.04785,-9.03084,-3.01387e-11,1.24365e-10,1.02592e-10
251400,15.5463,5.03149,-9.3382,-2.54822e-10,6.32883e-11,-1.91102e-10
251400,10.8277,6.86399,9.73066,1.04121e-10,-3.99547e-10,3.87482e-11
251400,19.1503,3.15491,10.143,-1.19169e-10,7.95643e-11,1.82659e-10
251400,5.76234,7.11519,14.9806,-5.50807e-11,-3.62977e-11,5.12177e-11
251400,7.78182,-1.60652,-14.6771,7.56152e-11,8.94086e-11,-7.55949e-11
251400,12.0362,-0.13004,16.371,-8.20984e-11,6.72313e-11,-3.23156e-10
251400,-7.79519,14.8362,-3.88203,1.20422e-09,-3.24186e-10,5.83695e-10
251400,8.43554,1.04662,14.5779,2.25522e-11,-1.09718e-10,-1.50349e-10
251400,11.7295,-3.04048,8.18806,2.35286e-10,3.85104e-11,-1.5595e-10
251400,5.11856,0.931379,8.12052,-2.11288e-10,1.71074e-10,-2.47409e-10
251400,-9.90974,7.49871,-4.80117,-2.2583e-10,1.78517e-10,-3.40285e-10
251400,-19.1006,1.23746,-19.9088,-1.67842e-10,3.19613e-11,6.63008e-11
251400,9.31477,-6.09516,-18.2654,1.66492e-10,2.42242e-10,6.33109e-11
251400,3.30523,-2.32321,10.227,-1.58147e-11,-8.26472e-11,-3.99864e-11
251400,13.0522,-9.65056,6.43338,-1.06566e-12,6.92198e-11,1.23196e-10
251400,1.73581,-4.18323,13.4063,3.62187e-11,-3.0364e-10,-1.14725e-12
251400,10.5275,-0.119415,-16.8498,4.64965e-11,-5.39852e-11,-2.21891e-10
251400,1.6534,-6.07365,12.1129,1.34479e-10,6.24827e-10,1.05343e-10
251400,0.610418,2.34926,10.0539,-2.24035e-11,-1.08949e-10,3.16902e-10
251400,-1.23232,-10.4715,18.2974,1.63088e-10,4.10642e-11,-2.26276e-10
251400,1.0672,-4.18875,-5.68766,4.07955e-11,3.34532e-11,-4.9833e-11
251400,13.2689,-10.7762,-13.1802,1.96326e-10,9.68037e-11,3.80781e-10
251400,9.06341,1.48634,13.1085,-7.47389e-11,9.85202e-11,-1.85843e-10
251400,12.5981,-7.45231,14.2447,-3.15207e-10,-1.32549e-11,1.60927e-10
251400,7.53523,-7.18444,-17.2963,2.3751e-11,2.24224e-10,-1.971e-11
251400,7.31722,-8.99068,-10.9553,-2.62384e-11,1.01204e-11,1.14046e-10
251400,-17.7159,1.4763,-12.728,-8.7005e-11,-7.05135e-11,2.46144e-10
251400,-16.6954,-12.1462,19.6678,-6.02333e-10,2.30747e-10,4.21213e-11
251400,10.4477,-2.48219,9.45502,1.29342e-10,-8.8321e-11,-2.20715e-10
251400,-6.54831,-15.4642,-15.3909,4.58485e-10,3.64576e-10,1.14707e-10
251400,8.79054,-2.97223,16.4196,-1.03326e-10,3.9366e-11,1.74675e-10
251400,14.8832,-3.88761,19.9639,7.22767e-11,-2.79976e-10,1.2334e-10
251400,14.621,-4.36047,-15.0373,1.68826e-10,-4.77491e-11,6.58674e-11
