m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,3.85613e+13,-2.9223e+13,4.43597e+13,160812,179977,162874,-5.14179e-05,4.14003e-05,-5.31406e-05
2e+30,4.44118e+13,4.46845e+13,4.10279e+13,-1260.37,-6408.87,70082.5,-7.73528e-05,-6.32249e-05,-7.07007e-05
2e+30,-2.91931e+13,-3.20636e+13,-3.94777e+13,89744.9,93293.5,165467,6.68985e-05,5.5624e-05,5.11919e-05
2e+30,3.80771e+13,-2.0123e+13,1.78494e+13,116678,141517,106460,-2.63906e-05,2.19643e-05,-3.94651e-05
2e+30,-4.45656e+13,4.51838e+13,-4.24499e+13,166039,167533,54365.5,5.85937e-05,-6.32797e-05,2.45454e-05
2e+30,-2.20176e+13,4.30107e+13,1.36272e+13,180303,163110,-6250.02,2.59417e-05,-7.41923e-05,-7.74579e-06
2e+30,-2.60005e+13,3.34204e+13,-1.93382e+13,93268.9,69129.4,-105697,4.82771e-05,-6.4403e-05,4.09439e-05
2e+30,-3.12961e+13,-3.19869e+13,3.54344e+13,90861.8,88498,-171656,7.72946e-05,5.08148e-05,-8.13175e-05
2e+30,4.20324e+13,4.162e+13,-2.40225e+13,64264.3,67270.8,-75716.2,-6.71889e-05,-7.32626e-05,4.3661e-05
2e+30,-4.20675e+13,-4.35785e+13,4.15068e+13,170598,168797,-167927,6.11245e-05,6.25893e-05,-6.16275e-05
2e+30,4.27193e+13,-4.08753e+13,-8.66392e+12,220642,129454,153301,-5.11034e-05,5.84982e-05,1.02903e-06
2e+30,2.86579e+13,-4.90774e+13,3.95896e+13,17524.2,163615,112067,-3.02867e-05,7.48511e-05,-5.33745e-05
2e+30,2.60589e+13,4.59324e+13,-1.58585e+13,75946.8,111866,176521,-5.17724e-05,-0.000105092,1.77905e-05
2e+30,3.38494e+13,3.57336e+13,-3.14747e+13,25429.6,200187,296771,-8.43983e-05,-0.000124221,0.000109616
2e+30,1.9503e+13,4.25822e+13,5.06976e+12,-6.85584e+07,7.96533e+07,8.30943e+06,-4.29371e-05,-4.96183e-05,5.92144e-06
2e+30,-3.06523e+13,1.34831e+13,1.61262e+13,-4.74063e+07,4.30558e+07,-4.4026e+06,6.99576e-06,-6.10349e-06,-2.69855e-05
2e+30,1.79056e+13,-9.92595e+12,-3.56179e+13,119180,141187,-152734,-2.31049e-05,1.00063e-05,4.00839e-05
2e+30,-2.65496e+13,-4.95889e+13,1.97568e+13,94143.1,107770,-173991,2.11521e-05,9.04367e-05,-2.9912e-05
2e+30,-3.03367e+13,-1.02939e+13,-2.4787e+13,139078,104668,-114869,6.94064e-05,9.05454e-06,7.45029e-05
2e+30,-9.71314e+12,-1.47294e+13,5.15227e+12,72656.8,64250.7,-71721.8,2.61906e-05,1.61709e-05,1.01194e-06
2e+30,-3.69565e+13,-4.3651e+13,-2.65555e+13,86079.1,158380,96749.3,5.51536e-05,7.4604e-05,3.63326e-05
2e+30,2.32091e+13,-1.02004e+13,4.19366e+13,74360.8,179398,114625,-3.99844e-05,1.57216e-05,-7.15986e-05
2e+30,2.30037e+13,-2.02639e+13,-2.14679e+13,77306.3,1.01347e+06,1.00855e+06,-2.17194e-05,4.03442e-05,1.64042e-05
2e+30,3.90233e+13,-2.0664e+13,1.67834e+13,291502,725719,-79605.4,-0.000103835,6.41769e-05,3.93493e-05
2e+30,-4.38879e+13,-2.56696e+13,-4.52922e+13,166240,8.82845e+06,140918,0.000107846,2.66138e-05,4.9933e-05
2e+30,-4.23329e+13,-2.7536e+13,-4.6586e+13,171008,8.83176e+06,-138336,6.45402e-05,7.47339e-05,0.000101843
2e+30,4.27174e+13,-8.20736e+12,-3.39978e+13,289370,732215,66363.3,-7.1786e-05,-5.29393e-06,4.78966e-05
2e+30,3.89145e+13,-1.84111e+13,1.94569e+13,66423.9,1.01333e+06,-1.01408e+06,-7.86453e-05,2.84664e-05,-5.20086e-05
2e+30,2.26325e+13,-1.10101e+13,-4.49703e+13,77223.4,178096,-113273,-3.23536e-05,7.91561e-06,6.35195e-05
2e+30,-3.25151e+13,-4.2239e+13,3.44692e+13,86507.2,168044,-85186.8,5.43237e-05,8.69408e-05,-6.44604e-05
2e+30,2.23122e+13,-9.46147e+11,4.09914e+13,164473,100629,119991,2.9704e-05,4.52647e-05,-0.000269909
2e+30,-4.0619e+13,7.50147e+12,1.20432e+13,-32311.1,-5963.71,239034,6.7792e-05,1.12791e-05,-3.64329e-05
2e+30,3.25976e+13,3.87878e+13,-2.31873e+13,284408,-54283,719092,-5.23184e-05,-6.87283e-05,4.25221e-05
2e+30,-4.50158e+13,-3.34551e+12,8.41172e+12,126740,107200,103557,6.022e-05,6.19873e-05,-4.78565e-05
2e+30,-2.17208e+13,2.92043e+13,2.59343e+13,273717,193157,-247279,1.79089e-05,6.12116e-06,-0.000104974
2e+30,3.92889e+13,2.31728e+13,2.30656e+13,205495,150047,309541,-3.80133e-05,-3.87705e-05,-3.6818e-05
2e+30,3.34329e+13,-1.72647e+13,1.41617e+13,76165.8,99204.9,-90229.5,-5.13839e-05,5.23158e-05,-1.19657e-05
2e+30,-3.45532e+13,3.77491e+13,2.38372e+13,304608,-61435.1,-721036,6.42989e-05,-6.808e-05,-2.83315e-05
