m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,-1.91858e+13,9.95752e+12,-1.46344e+13,167258,181729,171923,5.47182e-05,-6.26171e-05,2.77793e-05
2e+30,4.27945e+13,4.35518e+13,1.45305e+13,14998.6,14849.5,83549.2,-5.92225e-05,-5.83843e-05,-1.10216e-05
2e+30,4.23366e+13,3.82102e+13,3.09326e+12,82362.1,89164.4,171277,-6.61433e-05,-5.25616e-05,3.16205e-06
2e+30,-4.4173e+12,3.25725e+13,-1.93078e+13,124919,141304,104333,-7.90348e-07,-6.61966e-05,2.76266e-05
2e+30,-3.12484e+12,-1.4601e+13,3.99515e+13,172693,174213,59937.3,-2.86036e-06,2.40636e-05,-5.89076e-05
2e+30,1.67847e+13,-1.57103e+13,1.42935e+13,182584,170826,3596.17,-6.09344e-05,1.90876e-05,-2.23076e-05
2e+30,4.47365e+13,7.07965e+12,1.77546e+13,82082,80919.3,-105212,-3.99972e-05,-1.79738e-05,-2.04678e-05
2e+30,4.01003e+13,3.95528e+13,-5.47788e+12,84892,84850.5,-176541,-8.26836e-05,-7.49698e-05,1.32112e-05
2e+30,1.67173e+13,1.51661e+13,3.30429e+12,80663.4,82973,-79548.7,-3.09976e-05,-3.25956e-05,-2.63142e-06
2e+30,-2.43783e+12,-3.64782e+12,1.00718e+12,177620,179462,-178554,3.30848e-05,4.70255e-05,-1.3157e-06
2e+30,-3.48682e+13,1.37578e+13,3.99155e+13,222285,138137,147778,5.90867e-05,-2.11815e-05,-5.64295e-05
2e+30,1.96755e+13,-9.04116e+12,-1.91196e+12,35310,177222,125432,-4.39384e-05,1.63837e-05,-6.24677e-07
2e+30,-1.75898e+12,3.63896e+12,2.51835e+13,82706.1,128059,173287,3.52832e-06,-3.45074e-05,-2.78967e-05
2e+30,2.2155e+13,-3.48401e+13,-3.40144e+13,41562.1,200587,295776,-4.22954e-05,6.12463e-05,7.53827e-05
2e+30,1.32021e+13,1.44849e+13,3.34175e+13,-6.85581e+07,7.96527e+07,8.30922e+06,-2.1855e-05,-5.105e-05,-6.04258e-05
2e+30,-4.68511e+13,3.34596e+13,3.75523e+13,-4.74072e+07,4.30555e+07,-4.40203e+06,7.79993e-05,-3.41847e-05,-4.33089e-05
2e+30,-2.33527e+13,4.31831e+13,1.86788e+13,116073,132986,-155931,3.75453e-05,-8.84574e-05,-3.42184e-05
2e+30,4.37188e+13,9.94497e+12,-2.17498e+13,84721.2,123146,-172749,-7.12547e-05,-1.79381e-05,4.65363e-05
