m,x,y,z,vx,vy,vz,ax,ay,az
2e+30,2.08095e+13,-4.82202e+13,2.63399e+13,166942,170470,170008,-1.07073e-05,0.000101378,-4.44408e-05
2e+30,4.4654e+13,4.51523e+13,3.32401e+13,-66.2505,-1073.95,74068.7,-6.13424e-05,-5.57258e-05,-2.96525e-05
2e+30,-3.86059e+13,-4.17635e+13,4.3029e+13,85105.9,86999.4,162993,5.42489e-05,5.9914e-05,-7.42171e-05
2e+30,2.51335e+13,-3.51954e+13,6.22512e+12,122346,137273,108283,-2.80445e-05,4.03589e-05,1.41678e-07
2e+30,3.7555e+13,2.68206e+13,-4.79936e+13,167759,172097,47626.9,-5.99495e-05,-4.3456e-05,9.64066e-05
2e+30,-4.12586e+13,2.50113e+13,1.41944e+13,175109,169809,-4133.8,8.28466e-05,-4.01955e-05,-1.32182e-05
2e+30,-3.57812e+13,2.56215e+13,-7.78317e+12,87563.6,74500,-108139,5.74849e-05,-4.07155e-05,4.09934e-06
2e+30,-4.07387e+13,-4.12841e+13,-4.64708e+13,84537.2,83816.2,-166265,5.5958e-05,5.03404e-05,8.90364e-05
2e+30,3.47223e+13,3.39844e+13,-1.56448e+13,71156.5,74423.9,-79007,-4.27184e-05,-6.31871e-05,2.35587e-05
2e+30,3.9625e+13,3.8267e+13,-4.04806e+13,171720,170556,-168554,-4.10313e-05,-7.49741e-05,4.17907e-05
2e+30,1.86224e+13,4.54878e+13,-2.51522e+13,225050,127406,151170,-7.64634e-06,-8.93945e-05,4.12393e-05
2e+30,2.65455e+13,3.2852e+13,2.71646e+13,22034.4,171629,117883,-4.60672e-05,-7.29035e-05,-4.87081e-05
2e+30,1.76524e+13,3.33497e+13,-3.47154e+13,79666,120806,171519,-2.64073e-05,-7.86741e-05,9.82929e-05
2e+30,3.07586e+13,1.3777e+13,3.67714e+13,31121.5,205480,295351,-7.30447e-05,-4.05368e-05,-7.57006e-05
2e+30,2.37941e+13,4.00353e+13,7.67275e+12,-6.85579e+07,7.96532e+07,8.30906e+06,-3.10841e-05,-5.79834e-05,2.2908e-06
2e+30,-1.07517e+13,-3.65317e+13,-8.40916e+12,-4.74066e+07,4.30557e+07,-4.40256e+06,1.94466e-05,6.51043e-05,6.64844e-06
2e+30,4.94544e+12,-2.50538e+13,-1.88777e+13,120487,138403,-157070,1.23807e-05,2.98536e-05,5.4401e-05
2e+30,-3.64034e+13,3.83866e+13,3.83173e+13,88422.9,115445,-168601,3.73598e-05,-9.7087e-05,-9.80839e-05
2e+30,-4.49618e+13,-2.14901e+13,-1.21183e+13,131700,101920,-118913,6.53184e-05,3.62667e-05,1.39717e-05
2e+30,-1.74404e+13,-2.15667e+13,1.27548e+13,70542.1,61393.9,-69679.1,1.8222e-05,5.14872e-05,-2.13734e-05
2e+30,-4.59242e+13,3.93798e+13,-3.6762e+13,79247.1,159558,91448.8,7.78512e-05,-5.92481e-05,3.54571e-05
2e+30,1.50105e+13,-2.93728e+13,2.92049e+13,77502,175054,121336,-5.36698e-05,1.96808e-05,-0.000143808
2e+30,1.44354e+13,-2.96576e+13,-3.0386e+13,81047.9,1.01243e+06,1.00921e+06,-4.54567e-06,2.20635e-05,6.68591e-06
2e+30,7.27353e+12,1.08107e+12,2.52642e+13,294973,725769,-76515.6,-2.79781e-07,-4.03608e-06,-3.86084e-05
2e+30,3.83006e+13,2.0848e+13,3.95956e+13,167393,8.82868e+06,141955,-5.67176e-05,-5.25903e-05,-0.000123584
2e+30,3.93916e+13,1.86905e+13,-3.14072e+13,170854,8.83137e+06,-142900,-6.31917e-05,-3.02787e-05,4.4448e-05
2e+30,1.11303e+13,1.28462e+13,-4.07773e+13,294197,732158,58885.6,-1.06261e-05,-2.46463e-05,6.64932e-05
2e+30,3.1353e+13,-2.78287e+13,2.89153e+13,73345.4,1.01338e+06,-1.01345e+06,-0.000120998,8.36592e-05,-0.000113036
2e+30,1.41125e+13,-3.00696e+13,-3.23121e+13,80364,173596,-121567,7.201e-06,4.70294e-05,9.4599e-05
2e+30,-4.1583e+13,3.98229e+13,4.33678e+13,81406.5,168424,-79249,5.01109e-05,-4.34635e-05,-7.82909e-05
2e+30,4.46861e+12,-1.17582e+13,2.77902e+13,165605,99605.7,124186,-4.20515e-06,2.39719e-05,-3.46808e-05
2e+30,-3.68476e+13,8.11541e+12,-1.37502e+13,-37898.7,-5685.8,238264,5.89054e-05,7.71699e-06,1.53432e-05
2e+30,1.68537e+12,4.42469e+13,-7.67555e+11,287209,-47117.3,719186,-3.80173e-06,-5.29487e-05,-6.29741e-06
2e+30,4.13654e+13,-1.48108e+13,-2.81155e+12,128334,105283,103999,-5.4316e-05,1.28977e-05,1.0151e-06
2e+30,4.90387e+13,8.13232e+12,-4.77794e+13,267764,196089,-240500,-6.92011e-05,-9.01381e-06,6.80131e-05
