m,x,y,z,vx,vy,vz,ax,ay,az
1.98847e+30,-9e11,0,0,0,0,0,0,0,0
5.9722e+24,1.49598e+11,0,0,0,29785.1,0,0,0,0
6.4171e+23,2.27939e+11,0,0,0,24129.7,0,0,0,0
1.8982e+27,7.78479e+11,0,0,0,13056.9,0,0,0,0
