m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0249009,0.0225214,-0.0154371,-1.64062e-11,-2.29357e-11,-3.23597e-11,-1.94198e-23,-2.15368e-23,-3.51443e-24
1e+08,-0.0117663,-0.00405875,0.0436448,4.50803e-13,-2.47826e-13,9.63403e-12,1.311e-23,-1.39041e-24,-2.08074e-23
1e+08,-0.0477699,0.0396281,0.0241402,-2.77428e-11,-1.79885e-11,-5.70472e-12,-1.29416e-23,-5.02397e-24,-4.81931e-24
1e+08,0.0458119,-0.00149793,0.0334255,4.45058e-12,1.16578e-11,5.54712e-12,2.40782e-24,-1.82966e-23,1.94589e-23
1e+08,0.0479669,0.015971,0.0286699,-5.76004e-12,3.41275e-12,-7.10027e-12,-1.834e-23,-5.44826e-24,2.63964e-23
1e+08,0.0199082,-0.026513,0.00632567,1.31346e-11,-1.52148e-11,-1.8461e-11,-3.40088e-24,2.35881e-23,6.43395e-24
1e+08,0.0301645,-0.0214959,-0.0117419,-6.56404e-12,1.64542e-12,3.60569e-12,-2.37316e-23,-1.45575e-23,1.64486e-23
1e+08,0.0353082,0.00895397,-0.0430064,1.14431e-11,-1.21928e-12,1.02804e-12,7.53494e-24,-3.03953e-23,-1.25479e-23
1e+08,-0.0332909,-0.0205852,0.036218,-2.1329e-12,-1.12354e-11,8.77715e-14,-2.08619e-23,-2.06018e-23,-2.02016e-23
1e+08,0.00479939,-0.037242,0.000638941,-6.81296e-12,-4.86289e-12,1.41866e-11,-9.19261e-24,-9.67992e-24,2.38704e-23
1e+08,-0.0483033,-0.0359454,0.00393572,-2.25895e-12,5.6175e-12,7.60839e-12,-1.1647e-23,6.67737e-24,1.90461e-23
1e+08,-0.0349839,0.000634648,0.0326627,-6.86246e-12,-1.76505e-12,5.34055e-12,1.06679e-23,2.53528e-23,1.87056e-23
1e+08,-0.0268246,-0.0430579,-0.0436414,-8.58793e-12,2.46317e-12,1.86548e-12,-2.15969e-23,8.81842e-24,3.14766e-24
1e+08,0.0377361,-0.0144721,-0.00447472,9.28208e-12,-1.30829e-11,1.23639e-11,-2.41883e-23,1.88554e-24,-3.86016e-24
1e+08,-0.0467576,0.0259515,-0.0137793,1.19288e-11,-4.73982e-12,-8.48503e-12,9.90758e-24,1.41213e-23,2.70358e-23
1e+08,0.0352712,0.0336614,0.0220896,1.90748e-12,-3.13684e-12,-3.32322e-12,1.76354e-23,-1.95511e-23,-1.73808e-23
1e+08,0.00174978,0.0332975,-0.044443,-8.59434e-12,5.81679e-12,7.01771e-13,1.48349e-23,-3.33441e-23,-1.70779e-23
1e+08,0.0258238,-0.0206895,-0.0184,4.3968e-12,-1.76235e-11,7.89899e-12,1.03435e-23,-1.63389e-23,-1.90324e-23
