m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,-0.0217251,0.00174988,-0.0419736,-1.8525e-11,-2.27146e-11,-3.83243e-11,2.45658e-23,-1.16086e-23,2.10904e-23
1e+08,0.00460411,-0.0371047,0.036427,2.57977e-12,-2.19595e-12,-2.89744e-12,-1.32492e-23,-2.26833e-23,-1.58231e-23
1e+08,-0.0403235,-0.0248882,0.0360454,-1.61803e-11,-9.03418e-12,-3.59971e-12,1.47101e-23,2.16867e-23,-3.1851e-23
1e+08,0.0203313,0.0467795,0.0100993,2.64414e-13,6.62367e-12,-7.18935e-13,-8.41114e-24,-2.2877e-23,-2.0515e-23
1e+08,0.0309083,-0.0124556,0.0168174,-1.56017e-12,3.5315e-12,-9.72961e-12,1.23491e-23,1.68013e-23,-1.48333e-23
1e+08,-0.0412831,0.0341695,-0.0171371,9.14828e-12,-1.2684e-11,-2.18451e-11,1.84742e-22,-4.86955e-22,-7.80857e-22
1e+08,-0.0451202,0.0187854,-0.0284998,-1.78723e-12,2.30159e-14,1.20606e-12,-9.14026e-24,-1.2117e-23,-2.15473e-23
1e+08,-0.00583823,-0.0419881,-0.0203867,8.56803e-12,-5.57314e-13,-1.93595e-12,-1.46707e-23,1.45735e-23,-2.59994e-23
1e+08,0.0286846,-0.00518565,0.0178764,-2.8169e-12,-9.18093e-12,1.4579e-12,-1.0301e-23,9.36529e-24,2.03731e-23
1e+08,0.043673,-0.0174071,0.0460359,-7.30362e-12,-1.07227e-11,2.07107e-12,1.55719e-23,-1.14791e-23,1.55978e-23
1e+08,0.015644,0.0337794,-0.0252005,9.16464e-13,-1.11069e-12,8.00779e-12,1.02152e-23,1.99023e-23,-1.25262e-23
1e+08,-0.0138025,-0.00726178,0.0245914,-8.70698e-12,4.92389e-12,3.37181e-12,2.12591e-23,-2.73803e-23,-1.15548e-23
1e+08,-0.0229771,0.0438644,-0.00443093,-6.02331e-12,1.42621e-13,4.89918e-12,1.83056e-23,-2.12643e-23,-2.37638e-23
1e+08,0.00976531,0.0190153,-0.0453539,9.25938e-12,-9.31611e-12,1.67673e-11,-1.55662e-23,-1.34741e-23,-1.16965e-23
1e+08,0.0482641,-0.0151845,0.00692103,8.19863e-12,-2.43238e-12,-6.64231e-12,1.15123e-23,2.34645e-23,-4.14458e-24
1e+08,0.00889495,-0.00819694,-0.0165355,8.70516e-13,2.33284e-12,-2.69425e-12,1.05896e-23,-1.0274e-23,2.16349e-23
1e+08,0.0492287,0.00258086,0.0288386,-7.1845e-12,-1.17792e-12,3.52934e-13,1.50188e-23,-2.99329e-23,-1.20055e-23
1e+08,0.0113651,-0.0238135,-0.00290468,-6.1562e-12,-5.28412e-12,3.0882e-13,-3.81613e-24,-2.20454e-23,8.73513e-24
