m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0188445,0.0195972,-0.0254863,-2.17711e-11,-2.94411e-11,-2.44672e-11,-4.29194e-25,-2.34953e-23,-2.1517e-23
1e+08,0.0300012,0.00719414,-0.00382785,4.51191e-12,-7.42271e-12,1.02862e-11,1.0478e-23,-2.61089e-23,1.73465e-23
1e+08,0.0125283,0.0186555,-0.000950806,-2.49196e-11,-2.182e-11,-7.74117e-12,9.7843e-25,-1.2659e-24,-1.94975e-23
1e+08,0.0201166,0.0442595,0.0114892,3.44249e-12,1.4136e-11,1.08366e-11,-7.04391e-24,1.63646e-24,1.63147e-23
1e+08,0.00418684,-0.00576484,-0.00561626,-3.74528e-12,6.41494e-12,-9.99593e-12,-1.12287e-23,4.69587e-24,-7.56242e-24
1e+08,-0.0281372,0.011395,-0.0305552,1.50673e-11,-7.29963e-12,-2.29106e-11,9.93338e-24,-2.02747e-23,1.40033e-23
1e+08,-0.0131472,0.0138148,0.0333429,-7.4851e-12,4.56325e-12,4.1984e-12,-1.3508e-23,1.34006e-23,-5.54921e-25
1e+08,-0.0283787,0.0483918,-0.0264906,1.03682e-11,2.42446e-12,2.83362e-12,-2.9043e-23,1.7064e-23,1.36653e-23
1e+08,0.0424023,-0.0104868,0.0228595,-1.06472e-13,-1.26882e-11,-4.73033e-12,-2.83763e-23,5.59873e-24,1.52627e-23
1e+08,-0.0343421,-0.0385773,-0.0305308,-1.04586e-11,-3.07966e-12,1.66683e-11,3.88327e-24,2.27156e-23,-2.29977e-23
1e+08,0.0323314,-0.0415084,0.00221094,6.43967e-13,1.02048e-11,-7.28184e-12,-9.20748e-24,-1.63099e-23,-1.60534e-23
1e+08,0.0099462,-0.0116361,0.0063463,8.96588e-13,-2.34808e-12,1.06618e-11,1.07544e-23,2.05509e-23,1.86425e-23
1e+08,0.0320875,0.0373297,-0.0268876,-1.83561e-11,2.17614e-12,2.61964e-12,-5.18547e-24,1.77781e-23,7.0329e-24
1e+08,-0.0300608,-0.0149528,0.043242,5.3107e-12,-1.90139e-11,1.26761e-11,1.13616e-24,1.01435e-23,-1.70075e-23
1e+08,0.00339105,-0.0336476,-0.0384112,9.43937e-12,-4.14952e-12,-8.39829e-12,-1.02859e-24,2.53665e-24,-1.26812e-23
1e+08,-0.0458567,-0.0353824,-0.0148624,7.84279e-13,-3.27022e-12,-4.04645e-12,-1.93797e-23,2.02155e-23,-9.2016e-24
1e+08,0.0377546,0.0351173,-0.00881779,-6.50327e-12,6.3546e-12,-6.90163e-13,-2.70294e-23,-1.89297e-23,-1.08966e-23
1e+08,0.0473277,0.0406432,-0.00326532,3.93752e-12,-1.70942e-11,9.57107e-12,-1.26962e-23,1.09927e-23,6.53708e-24
1e+08,-0.00853635,0.0191619,-0.0347872,2.4817e-11,5.23855e-12,-3.06317e-13,-9.44093e-24,3.48402e-23,1.54092e-23
