m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,5.20403e-05,0.0179608,0.0321819,-1.96618e-11,-2.14206e-11,-3.80227e-11,-1.23812e-23,6.15368e-24,-1.82095e-23
1e+08,0.0234705,0.0351989,-0.0138975,3.40099e-12,-1.18919e-12,-2.555e-12,-1.42507e-23,1.98235e-23,2.35406e-23
1e+08,0.0311202,0.0440044,0.0439872,-1.55639e-11,-8.04417e-12,-3.11411e-12,-8.36117e-26,2.52216e-24,-2.63617e-23
1e+08,-0.00901906,-0.0166718,0.0375805,4.65275e-13,7.14433e-12,1.69193e-12,1.58215e-23,2.52355e-23,1.08325e-23
1e+08,-0.0327937,-0.0150681,0.0155434,-1.86044e-12,2.68687e-12,-9.04395e-12,-8.54494e-24,-5.13927e-25,-1.19173e-24
1e+08,0.0221119,-0.0195853,-0.0041721,9.15032e-12,-1.18162e-11,-2.32516e-11,-1.70119e-23,2.92647e-23,-1.42748e-23
1e+08,0.0281406,-0.00445565,0.0284946,-1.35269e-12,-3.64257e-14,2.04162e-12,1.73666e-23,-7.18226e-25,2.43397e-23
1e+08,-0.00845454,0.0276684,0.0168346,9.71019e-12,-2.33524e-13,-1.5812e-12,6.58335e-24,-2.27918e-23,1.79327e-23
1e+08,-0.0256278,-0.0130256,-0.0163742,-3.12755e-12,-9.69666e-12,1.33903e-12,1.62802e-23,2.36532e-24,-2.32075e-23
1e+08,-0.0421267,0.0282413,-0.0308471,-8.51288e-12,-8.68064e-12,1.09968e-12,-1.35017e-23,-2.43069e-24,-1.63855e-23
1e+08,-0.0339177,-0.03715,-0.0459298,-5.73048e-13,-1.82672e-12,6.71203e-12,8.47382e-24,-1.07527e-23,-2.62079e-23
1e+08,-0.0378986,0.0233191,-0.0341529,-9.06298e-12,5.19954e-12,3.53407e-12,-2.55873e-23,1.45089e-23,2.03146e-23
1e+08,0.0263436,-0.00948509,0.0345019,-6.53155e-12,9.05878e-13,3.80868e-12,-6.72774e-24,2.73479e-23,-2.09374e-23
1e+08,0.00748569,-0.0160378,0.034063,9.49056e-12,-9.38169e-12,1.79555e-11,-3.92835e-24,1.28113e-23,1.89351e-23
1e+08,-0.0383972,-0.0187757,0.0132393,7.5722e-12,-4.09812e-12,-5.81e-12,-1.3464e-23,-6.71371e-24,1.71005e-24
1e+08,-0.0398013,0.0167054,-0.0146542,-7.36385e-13,3.4372e-12,-3.90563e-12,7.2508e-24,-9.96884e-24,-5.48348e-24
1e+08,-0.00192539,-0.0499794,-0.0256067,-7.71566e-12,-2.15675e-12,-3.20916e-14,-2.58788e-23,-1.07866e-23,1.50811e-23
1e+08,-0.00773108,-0.0466556,0.0108328,-6.178e-12,-4.59698e-12,-4.3792e-13,7.34197e-24,2.39154e-25,-1.13004e-23
1e+08,0.0444744,-0.0190937,-0.0390315,1.06508e-11,-6.98928e-12,-3.48069e-13,-6.00482e-24,-3.40384e-24,1.40653e-23
