m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0406272,-0.0389708,0.00849036,-1.68807e-11,-2.16058e-11,-3.62693e-11,1.46593e-23,-2.16028e-23,3.01912e-23
1e+08,0.0341848,0.0493979,0.0359229,-1.22951e-12,1.60131e-12,1.03385e-11,1.90079e-23,8.50882e-24,-1.03908e-23
1e+08,-0.0286315,0.0129038,0.0435733,-1.71184e-11,-7.61768e-12,-6.31547e-12,-8.12912e-24,2.68975e-23,-2.0761e-23
1e+08,0.0324374,0.0432495,-0.0325189,2.04229e-12,8.12e-12,1.65582e-12,1.7384e-23,1.08018e-23,-8.72677e-24
1e+08,-0.0492767,-0.0173294,-0.0346532,-2.12937e-12,3.07397e-12,-9.52457e-12,-1.32938e-23,9.76085e-24,1.6795e-23
1e+08,0.0131854,-0.0160813,-0.0320125,1.01234e-11,-1.32935e-11,-2.19148e-11,2.94033e-24,-1.80678e-24,1.6802e-23
1e+08,-0.0339356,0.00965928,0.0380322,-2.4253e-12,-1.02376e-13,1.20409e-12,-1.87531e-23,-7.11172e-24,3.72396e-24
1e+08,-0.00252655,-0.0356733,0.0302218,9.44288e-12,-1.62241e-13,-9.31351e-13,-6.61681e-25,1.59082e-23,2.30579e-23
1e+08,0.0467869,-0.0182503,-0.0372321,-3.11881e-12,-9.68919e-12,2.3747e-12,-2.55107e-23,7.33126e-24,7.2222e-24
1e+08,-0.0261187,-0.00991243,0.00558067,-7.06885e-12,-1.13651e-11,2.24941e-12,8.53279e-24,-2.64289e-23,-7.21419e-24
1e+08,0.0313976,0.0371052,0.0302788,-1.0639e-12,-2.08437e-12,9.79826e-12,1.9146e-23,-7.92831e-25,-1.1413e-23
1e+08,-0.0350531,0.0382101,0.000781979,-8.23537e-12,1.56623e-12,4.71638e-12,-1.04231e-23,4.5977e-24,2.98276e-23
1e+08,0.0319242,0.0414907,0.00542285,-4.79952e-12,1.80883e-12,2.45901e-12,1.10255e-23,9.62206e-24,-1.78652e-23
1e+08,0.011935,0.0165223,0.0298464,1.01594e-11,-9.85576e-12,1.75131e-11,7.85672e-24,-1.45955e-23,1.46057e-23
1e+08,0.0262989,-0.00220812,0.0261694,1.10437e-11,-2.36403e-12,-1.25225e-11,1.44746e-23,1.63829e-23,-2.0433e-23
1e+08,0.00897094,-0.0289877,0.0188314,5.92323e-13,2.6267e-12,-2.7125e-12,4.32974e-24,6.88319e-24,-2.6449e-24
1e+08,0.00924186,-0.0237963,0.019942,-6.06426e-12,-1.53869e-12,8.68375e-13,1.36978e-24,-1.4777e-23,3.56571e-24
1e+08,0.0234179,-0.0422405,0.0483689,-6.3941e-12,-3.52141e-12,3.06562e-12,-1.40232e-23,1.43388e-23,2.9269e-23
1e+08,-0.0135979,0.0167042,-0.0344421,2.3399e-11,-3.95277e-12,7.66043e-12,-2.78577e-23,-2.07908e-23,-1.19281e-23
1e+08,-0.00180438,0.0176449,0.0346565,-2.81776e-12,9.03327e-13,8.64314e-13,1.06407e-23,7.32773e-24,-2.29039e-24
1e+08,0.0332467,-0.0128445,0.024216,-9.11098e-13,-6.00538e-12,-3.3764e-12,2.36858e-23,1.61063e-23,-1.74738e-23
1e+08,-0.049447,0.0385311,-0.00792705,1.44831e-12,3.53896e-12,5.97198e-12,-4.11622e-24,-1.30145e-23,-5.61924e-25
1e+08,-0.021523,-0.0126998,-0.0484478,-3.42225e-12,-9.99633e-12,-8.38843e-12,6.35646e-24,1.75386e-25,-8.90793e-24
1e+08,-0.0356943,-0.0328376,0.0105287,8.52054e-12,1.18812e-11,-1.24581e-13,-1.44544e-25,1.32812e-24,-9.7046e-24
1e+08,0.0406113,0.00640143,0.0405627,6.95901e-12,-4.02238e-12,5.97424e-12,-1.13262e-23,-1.61764e-23,3.09912e-23
1e+08,-0.0181713,0.0306188,-0.0143993,1.40933e-12,-3.72505e-12,-5.4695e-12,-1.69987e-23,-2.62747e-23,2.04783e-23
1e+08,0.048182,-0.0351734,-0.0240743,-1.17339e-11,6.91451e-12,-1.54249e-12,-1.13396e-23,-2.72051e-23,-1.2945e-23
1e+08,-0.0421341,-0.0382586,0.0304688,-9.18605e-12,4.46937e-12,9.76073e-13,-2.23917e-23,-7.51346e-24,2.04475e-24
1e+08,0.0208833,0.0421906,-0.0460109,4.58722e-12,1.44975e-11,1.3868e-12,1.35992e-23,1.24813e-23,-8.86357e-24
