m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.020658,0.00317264,0.0277013,-1.71353e-11,-2.09997e-11,-3.68071e-11,2.01262e-23,1.72854e-23,8.24299e-24
1e+08,0.0307153,-0.043195,-0.0269437,-1.31973e-12,4.72114e-13,1.01643e-11,1.05062e-23,-2.19182e-23,3.70663e-23
1e+08,0.0437052,0.0204817,0.0214999,-1.60331e-11,-8.07938e-12,-5.36609e-12,-3.06704e-23,1.05339e-23,5.20138e-24
1e+08,0.0208501,0.0415113,-0.0457169,1.88131e-12,8.47478e-12,1.13868e-12,2.4254e-23,1.20141e-23,-1.08312e-23
1e+08,-0.0281201,-0.00162315,-0.0167825,-2.1495e-12,2.76066e-12,-1.03685e-11,-2.67391e-23,-1.64543e-23,-1.15019e-23
1e+08,-0.0228262,0.0211439,-0.032124,9.60621e-12,-1.26158e-11,-2.29024e-11,2.51458e-23,-1.65138e-23,-4.1798e-25
1e+08,0.000461729,0.00903832,-0.0342556,-1.83884e-12,2.79451e-13,5.82875e-13,1.63035e-23,1.36108e-24,-2.41467e-23
1e+08,0.000825498,-0.0095908,0.0119672,9.46165e-12,-8.14788e-13,-1.45398e-12,1.00175e-24,-7.48794e-24,1.92462e-23
1e+08,0.0182258,0.000586121,0.0200809,-2.29141e-12,-9.47135e-12,2.28284e-12,3.94603e-24,2.88007e-25,-2.11766e-23
1e+08,0.028531,-0.0189197,-0.0435755,-6.84406e-12,-1.08389e-11,1.62797e-12,-3.07016e-23,-2.33846e-23,-9.73803e-24
1e+08,0.0176131,-0.0321292,0.000493527,-1.31197e-12,-2.53052e-12,1.011e-11,2.65088e-23,-2.6165e-23,8.47332e-24
1e+08,-0.025656,0.043936,0.0328113,-8.43014e-12,2.25113e-12,4.41872e-12,-2.33744e-23,1.54619e-23,5.73229e-24
1e+08,0.0458267,0.0369087,0.0324304,-4.2829e-12,2.19467e-12,3.54331e-12,1.22274e-23,1.59823e-23,-1.28241e-23
1e+08,-0.0214539,0.0240354,0.039047,9.53038e-12,-8.98566e-12,1.76991e-11,1.51778e-23,-5.7533e-24,1.13193e-23
1e+08,0.0436891,-0.0366862,-0.00381642,1.1208e-11,-3.36771e-12,-1.18862e-11,6.94512e-24,1.12899e-23,1.79658e-23
1e+08,-0.0241018,0.0120826,-0.0126024,-1.24889e-13,2.7836e-12,-2.88431e-12,1.52632e-23,-1.52473e-23,1.41491e-23
1e+08,-0.00664701,-0.0413978,-0.0313147,-6.20307e-12,-1.76034e-12,2.14864e-13,5.44962e-24,-6.95642e-24,2.38267e-23
1e+08,0.0130173,-0.00570619,-0.0159698,-5.57492e-12,-4.052e-12,1.76291e-12,6.32343e-24,-1.41249e-23,-1.55871e-23
1e+08,-0.0181715,0.0454788,-0.0298108,2.39459e-11,-2.31865e-12,7.41804e-12,-1.32971e-23,-1.40878e-23,-2.09607e-23
1e+08,-0.0133638,-0.0320712,-0.0221758,-3.51126e-12,9.75885e-14,5.63277e-13,1.8789e-24,1.70556e-23,1.95552e-23
1e+08,0.0143391,-0.0177734,0.0199166,-1.26634e-12,-7.0091e-12,-2.4662e-12,2.10347e-23,-1.34085e-24,7.86797e-25
1e+08,-0.0449569,0.00220824,0.0145909,6.01537e-13,3.99604e-12,7.21683e-12,-2.16987e-23,1.34889e-23,1.03664e-23
1e+08,0.000802967,0.0183951,-0.0278815,-3.61438e-12,-9.68496e-12,-8.5112e-12,-1.28348e-23,-1.2645e-23,-2.14023e-23
1e+08,0.0263861,0.0185991,0.00872706,8.91193e-12,1.21671e-11,3.5242e-13,-2.48132e-23,-1.82705e-23,4.39583e-24
1e+08,-0.00988739,0.044165,-0.00563912,7.18865e-12,-2.79385e-12,4.85995e-12,1.92871e-23,-1.82095e-23,-2.61638e-23
1e+08,-0.02405,0.0395598,-0.0487967,1.57758e-12,-2.34855e-12,-7.00303e-12,-1.66125e-23,-8.85583e-24,1.52366e-23
