m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,-0.0409528,-0.00798016,-0.0311407,-1.64213e-11,-2.04562e-11,-3.14918e-11,1.34621e-23,-2.48568e-23,2.17349e-23
1e+08,0.030732,-0.00893276,-0.0232906,2.35257e-13,-1.46225e-13,8.27769e-12,-1.1707e-23,4.70533e-24,-8.32391e-24
1e+08,-0.0423988,0.0205553,0.0126795,-2.77512e-11,-1.96972e-11,-6.79639e-12,-1.67243e-23,-2.70791e-23,-1.44428e-23
1e+08,0.030217,-0.0444009,0.0336195,4.31171e-12,1.24707e-11,5.74635e-12,4.91735e-24,1.7792e-23,2.63675e-23
1e+08,-0.0404993,-0.00157402,-0.0360469,-5.48658e-12,2.72379e-12,-8.98669e-12,-1.7337e-23,-8.60883e-24,-2.96694e-23
1e+08,0.0135142,0.0470975,0.0247808,1.23463e-11,-1.49085e-11,-1.89619e-11,-1.8397e-23,-1.59581e-23,-1.30184e-23
1e+08,-0.0163916,-0.0221508,0.0222528,-7.31384e-12,1.16599e-12,3.75318e-12,-8.68754e-24,-1.96854e-23,-2.61132e-24
1e+08,0.0239064,-0.000513641,-0.030913,1.08286e-11,-1.4465e-12,1.86007e-12,1.02903e-23,-2.5449e-23,-6.73311e-24
1e+08,-0.0476424,-0.0336199,-0.00170214,-1.94656e-12,-1.12104e-11,-8.05007e-13,-8.24083e-24,-1.40572e-23,-1.61776e-23
1e+08,-0.0436232,0.00238044,-0.0357822,-6.43327e-12,-5.04712e-12,1.16919e-11,2.00051e-23,2.10411e-23,4.04572e-24
1e+08,-0.0238128,-0.00439486,-0.0171263,-2.1159e-12,7.25936e-12,7.47273e-12,-2.01192e-23,1.56997e-23,-2.65562e-23
1e+08,0.00137313,0.00253124,0.0394442,-5.39199e-12,-2.17011e-12,4.55097e-12,1.48316e-23,1.62674e-23,2.61976e-24
1e+08,0.034355,-0.00579639,-0.0457105,-6.72473e-12,4.11936e-12,1.8876e-12,-2.62768e-23,2.21096e-23,5.66979e-24
1e+08,-0.0321247,-0.0149737,-0.0124657,8.58553e-12,-1.23807e-11,1.24623e-11,-1.07789e-25,1.14424e-23,4.66811e-24
1e+08,-0.0126699,0.0269539,-0.0392253,1.34981e-11,-4.32118e-12,-1.0685e-11,1.62271e-23,1.5929e-23,4.11628e-24
1e+08,0.0156216,-0.0236106,-0.0132818,1.45607e-12,-4.01586e-12,-3.89922e-12,1.39868e-23,-1.31615e-24,-7.4954e-24
1e+08,0.0395739,-0.0274594,-0.0289876,-9.18203e-12,5.17346e-12,7.86412e-13,-2.24523e-23,-4.05716e-24,-3.14914e-23
1e+08,0.0476278,-0.035287,-0.0216772,3.25997e-12,-1.77342e-11,7.53206e-12,-2.32151e-23,-1.52818e-23,-2.43933e-23
1e+08,0.0383576,-0.0469641,0.0262002,2.67306e-11,-6.03996e-12,3.93989e-12,5.81116e-24,-1.4223e-23,-1.75032e-24
1e+08,0.0485774,-0.0234252,-0.016821,2.32151e-12,2.11087e-12,2.72698e-12,1.43889e-23,-4.24476e-24,5.70144e-24
1e+08,-0.0154792,-0.0381009,-0.0266908,-3.54539e-13,-1.18757e-11,5.27551e-12,3.77248e-24,-1.79499e-23,-8.61361e-24
1e+08,-0.0375672,-0.0174251,-0.0290135,6.8806e-12,-6.67588e-12,1.03136e-11,-2.04777e-23,4.95888e-24,-2.28278e-23
1e+08,0.00615035,-0.0480551,-0.0283961,3.98386e-12,-8.2494e-12,-7.18927e-12,1.2409e-23,-1.0436e-23,2.58497e-24
1e+08,-0.013249,-0.00222898,-0.0121459,1.59531e-11,9.16502e-12,-3.30018e-13,4.12533e-24,-1.3857e-24,2.76423e-25
1e+08,0.00623711,0.00477385,0.0439865,2.91323e-12,-6.88443e-12,3.18528e-12,-9.32737e-24,-1.43621e-23,-2.80317e-23
1e+08,0.0158732,0.0377687,-0.00426666,-1.67107e-12,-1.65582e-12,-8.16684e-12,1.44432e-23,4.4489e-24,2.84998e-23
