m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0207667,-0.00241064,0.0445706,-1.95228e-11,-2.16807e-11,-3.77387e-11,-2.29422e-23,1.24586e-23,-2.30374e-23
1e+08,-0.00471999,-0.0218318,-0.0351048,3.90074e-12,-1.71932e-12,-3.07975e-12,1.58186e-23,-2.23118e-23,2.48906e-23
1e+08,0.0428654,0.0242501,-0.0423615,-1.57969e-11,-1.0137e-11,-2.95614e-12,-1.76807e-23,-1.94705e-23,2.50761e-23
1e+08,-0.0211162,-0.0473436,-0.00780392,-3.10428e-13,6.00975e-12,7.84528e-13,8.0613e-24,2.48354e-23,1.46661e-23
1e+08,0.0185039,0.0137521,-0.0182515,-1.00329e-12,2.89643e-12,-9.34167e-12,3.50678e-23,-1.23406e-23,7.16384e-24
1e+08,0.00423354,-0.00437067,0.020079,2.40409e-12,4.12544e-12,3.01592e-12,-1.62227e-23,2.22758e-23,-2.15516e-23
1e+08,-0.030118,-0.0191205,-0.0361728,-1.88504e-12,-8.99773e-14,1.00911e-12,-1.71283e-23,1.13523e-23,-2.06613e-23
1e+08,0.00854324,0.037045,-0.0464518,1.03283e-11,3.92456e-13,-1.78045e-12,1.03346e-23,-1.60061e-23,-9.71595e-24
1e+08,-0.0294603,0.00052876,0.0473589,-3.31732e-12,-9.83507e-12,2.2677e-12,1.92363e-23,-9.66462e-24,1.6278e-23
1e+08,0.0131716,0.00976205,0.0207185,-7.86937e-12,-8.14521e-12,1.83176e-12,2.37533e-23,2.17558e-23,2.41895e-23
1e+08,-0.0181244,0.0254904,-0.0338457,-9.85165e-13,-1.47949e-12,7.24708e-12,-9.07206e-24,1.50527e-23,-2.34751e-23
1e+08,0.00174147,0.0446964,-0.0220795,-1.04383e-11,5.54578e-12,3.13368e-12,-1.8985e-23,1.98047e-23,1.43441e-23
1e+08,0.0196331,-0.0441208,0.0445374,-6.7819e-12,5.61374e-14,5.87877e-12,-1.78194e-23,2.73041e-23,2.19969e-23
1e+08,-0.0142553,-0.0272864,-0.0494952,9.55633e-12,-9.81085e-12,1.48915e-11,1.14087e-23,1.20635e-23,1.31842e-23
1e+08,0.0150152,-0.0115426,0.00648148,8.33678e-12,-4.20469e-12,-5.77391e-12,2.8701e-23,-8.46314e-24,4.16178e-24
1e+08,-0.00815471,0.0134653,0.0178811,-9.05273e-13,4.09227e-12,-3.39705e-12,-1.49812e-23,1.71393e-23,-1.99947e-23
1e+08,0.0183639,-0.00424686,-0.0308151,-8.08396e-12,9.51846e-13,-3.15703e-13,1.77988e-23,1.84849e-23,1.3934e-23
1e+08,-0.00970325,-0.0331217,-0.000878328,-6.57215e-12,-4.54093e-12,-2.39263e-13,-7.68116e-25,-8.18448e-24,-5.27093e-24
1e+08,0.0449766,0.00488685,-0.0240883,1.13918e-11,-7.01304e-12,-5.01181e-13,7.91429e-24,-1.37113e-23,5.42558e-24
1e+08,0.0137143,0.020822,-0.00992984,-2.62756e-12,-7.90639e-13,-1.06509e-12,1.25893e-24,-2.43704e-23,-9.5472e-24
1e+08,0.0173402,-0.0116982,-0.00961232,1.31593e-12,-7.92903e-12,-3.1984e-12,1.5343e-23,-2.23023e-23,5.69441e-24
1e+08,0.0499819,0.010572,-0.0341416,5.67335e-12,1.30467e-12,3.38188e-12,1.74734e-23,1.61741e-23,2.7023e-23
1e+08,0.0427278,-0.0250707,0.0127422,8.28743e-13,-1.28078e-11,-6.41337e-12,-9.8902e-24,1.10214e-23,-8.45365e-24
1e+08,-0.0311988,0.0237223,0.0496388,1.69981e-12,1.18388e-11,2.92384e-13,-4.74581e-24,2.92767e-23,-1.95855e-23
1e+08,0.00386934,-0.0441167,-0.0320372,1.91608e-12,-4.33797e-12,4.70124e-12,-2.61193e-23,3.84937e-24,-1.03962e-23
1e+08,0.0126045,-0.0316157,0.0466247,4.12228e-12,-6.57867e-12,-3.35193e-12,1.41066e-23,1.83948e-23,3.14943e-23
1e+08,-0.00273991,0.0374691,0.0447363,-8.96241e-12,6.38384e-12,1.2841e-12,9.52789e-24,-2.18351e-23,-3.6618e-24
1e+08,0.0406255,0.0337813,-0.0261742,-7.41942e-12,5.35118e-12,-6.86185e-13,1.3341e-23,2.20531e-23,4.57635e-24
1e+08,0.0265278,-0.0495425,-0.0347972,6.17452e-12,1.17989e-11,4.55501e-12,-2.11701e-23,1.58743e-23,-1.32226e-23
1e+08,-0.0139557,-0.0442567,0.0277722,3.62683e-12,3.6801e-12,1.48263e-12,1.95403e-23,-2.32803e-23,1.17081e-23
1e+08,0.0122104,0.0395842,0.00257458,-1.83208e-11,-3.74139e-11,-5.2421e-12,6.43258e-24,-1.49769e-23,1.42348e-23
1e+08,-0.00426904,0.0146352,-0.0384602,-3.48546e-12,1.37728e-13,7.42904e-12,-1.83585e-24,-7.96267e-24,-1.43607e-23
1e+08,0.0336417,0.0421383,0.014382,-2.62572e-12,2.57421e-12,2.13283e-12,-7.93286e-24,1.98409e-23,-2.78913e-23
1e+08,-0.0365289,-0.0251402,0.0434335,-4.63563e-12,-3.58842e-12,6.95499e-12,-5.84175e-24,7.48647e-24,-1.22992e-23
1e+08,-0.0170927,0.0218462,0.0334759,-5.65377e-12,2.60364e-11,-7.49474e-12,1.99961e-23,-1.83278e-24,1.43743e-23
1e+08,0.0195793,-0.0301459,0.00176758,2.70432e-11,-1.07498e-11,-1.03671e-10,1.6007e-23,-1.26425e-23,1.82618e-23
1e+08,-0.0320041,0.0138851,-0.0358849,-6.07373e-12,-9.81745e-12,2.28515e-12,2.25232e-23,-1.39421e-23,6.08723e-24
1e+08,0.033996,-0.000416047,0.0291599,1.91597e-12,-1.64445e-12,-5.19806e-12,1.49886e-23,3.15249e-23,6.45453e-24
1e+08,0.00507051,0.013807,-0.0204262,-8.66822e-13,6.739e-12,8.10944e-12,-1.44838e-23,-1.15914e-23,-1.73927e-23
1e+08,0.0233002,-0.0296882,0.0158241,1.28105e-12,5.17914e-12,-3.00245e-12,8.728e-24,-6.35535e-24,-6.05419e-24
1e+08,0.0332014,-0.0067153,0.0409876,3.69678e-12,-2.61673e-12,1.0964e-11,-1.41029e-23,1.07049e-23,5.14065e-24
