m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0423542,-0.0326658,0.00657631,-1.72946e-11,-2.0671e-11,-3.64023e-11,8.457e-24,-7.50403e-24,2.59765e-23
1e+08,-0.0303552,-0.0342435,-0.0159009,1.00259e-12,2.05546e-14,9.70545e-12,-2.1101e-23,1.96864e-23,1.37436e-23
1e+08,0.0404143,0.0491472,-0.00824686,-2.02496e-11,-9.40169e-12,-6.69343e-12,2.30829e-23,-2.78432e-23,-1.86939e-23
1e+08,-0.0471145,0.0223836,-0.0424836,2.59622e-12,8.93801e-12,1.17318e-12,1.96856e-23,-2.46981e-23,-9.03408e-24
1e+08,0.0477287,-0.013379,-0.0169146,-2.05944e-12,3.21243e-12,-1.05452e-11,-1.04696e-23,8.83412e-24,-1.35644e-23
1e+08,-0.0315277,-0.0258908,-0.045679,9.70253e-12,-1.20923e-11,-2.25495e-11,2.19978e-23,2.51187e-23,1.79565e-23
1e+08,-0.0304621,0.0473041,0.0331978,-2.22572e-12,1.51867e-12,1.29788e-12,-1.80279e-23,1.19774e-24,5.31087e-24
1e+08,-0.0107376,0.0233434,-0.0335676,9.32846e-12,-1.08793e-13,-6.93782e-13,4.40445e-24,-1.14514e-23,7.96842e-24
1e+08,0.00449433,-0.00420073,-0.00404741,-2.05371e-12,-1.00643e-11,4.2807e-12,2.16089e-23,-1.03021e-23,2.52588e-23
1e+08,0.0163835,0.000670209,0.0239177,-5.23231e-12,-4.93222e-12,6.57876e-12,-7.82408e-24,4.94384e-23,-1.47269e-23
1e+08,0.0316987,0.0290929,-0.00837157,-1.14445e-12,-5.06546e-12,9.46443e-12,1.93692e-23,7.64775e-24,5.98553e-24
1e+08,0.0386657,0.0358019,0.0316417,-6.94689e-12,-2.2558e-12,4.00011e-12,2.11508e-23,-7.16598e-24,-9.37569e-24
1e+08,0.0263088,-0.0146272,0.0463975,-4.08352e-12,-1.24242e-12,2.76364e-12,2.6348e-23,-1.15959e-23,2.34913e-23
1e+08,-0.0145276,0.0170213,0.0335746,9.46129e-12,-8.66562e-12,1.76715e-11,2.89108e-24,6.57226e-24,1.52196e-23
1e+08,-0.00954111,-0.0266644,-0.0194323,1.05827e-11,-4.42993e-12,-1.478e-11,2.12411e-23,-7.24346e-24,-2.54881e-23
1e+08,-0.00924067,0.0243665,0.000662758,2.69957e-13,2.80887e-12,-2.32554e-12,9.58349e-24,-2.05277e-23,1.57614e-23
1e+08,-0.00255842,0.00652066,-0.013482,-6.46011e-12,1.4513e-12,-1.23777e-12,-1.99839e-25,1.90712e-23,-1.35185e-23
1e+08,0.0136098,-0.0450178,0.0469497,-5.67935e-12,-5.79643e-12,3.35899e-12,8.67536e-24,-1.72136e-23,-2.51338e-23
1e+08,0.00236829,0.0109509,-0.0331456,2.56455e-11,-3.4378e-12,6.90531e-12,3.79728e-24,-9.80651e-24,-2.72176e-23
1e+08,-0.0462409,-0.0359621,-0.0232611,-3.90285e-12,1.98688e-12,1.15101e-12,1.07283e-23,-3.30502e-24,-2.24356e-23
1e+08,0.00151215,0.048112,0.0291413,-1.85047e-12,-9.39421e-12,-1.96841e-12,2.01705e-23,-2.38045e-23,4.60843e-24
1e+08,0.0359593,0.0443328,-0.0109267,2.98298e-12,2.77438e-12,6.28003e-12,-2.17987e-23,2.2396e-23,4.58808e-24
1e+08,0.00332034,0.00341077,-0.0491981,-3.5797e-12,-1.02386e-11,-8.83356e-12,-1.12964e-23,-1.76744e-23,-1.8679e-23
1e+08,-0.0417773,0.0421521,0.020315,1.23673e-11,1.50112e-11,7.77189e-13,1.75554e-23,1.84618e-23,3.17764e-24
1e+08,-0.0322439,0.0372982,-0.0417611,7.42202e-12,-3.18397e-12,4.74257e-12,-2.73893e-23,1.07376e-23,-6.88086e-23
1e+08,0.00197115,0.0247995,-0.0249694,1.86591e-12,-2.4578e-12,-6.78078e-12,-2.05371e-23,-1.1113e-23,1.16768e-23
1e+08,0.0342754,0.00199011,-0.00913498,-1.7957e-11,7.60267e-12,-1.87152e-12,-4.4764e-26,1.70545e-23,-2.86507e-23
1e+08,-0.0411463,-0.00640417,-0.0259553,-9.45767e-12,1.11398e-11,3.71479e-13,2.24549e-23,-2.0413e-23,1.92197e-23
1e+08,0.0340805,0.0316677,0.00750827,5.03951e-12,1.54697e-11,1.33928e-12,1.17645e-23,-2.43956e-23,2.07505e-23
1e+08,0.00109952,-0.0361157,-0.0231653,3.61527e-12,9.66156e-12,4.01079e-12,7.55031e-24,2.0033e-23,2.82995e-23
1e+08,0.0159554,-0.0287633,0.00715975,-1.92725e-11,-3.49343e-11,-5.27531e-12,-1.76162e-23,1.57593e-23,2.10901e-23
1e+08,-0.0356243,0.0245314,-0.0422172,-3.64538e-12,1.16265e-12,6.83563e-12,1.48969e-23,3.13156e-25,-3.07486e-23
1e+08,-0.0245456,0.020884,-0.012067,9.98377e-13,-8.84765e-13,-1.39758e-12,-2.19323e-23,-3.24278e-23,-1.64945e-23
1e+08,0.0105342,-0.0364949,-0.0113063,9.88096e-12,-1.05748e-13,2.05045e-11,9.4453e-25,1.40572e-23,-1.58268e-23
1e+08,-0.0480801,0.0406052,0.030643,-6.04977e-12,2.38047e-11,-1.06374e-11,-2.65942e-23,7.47069e-24,1.7467e-23
1e+08,-0.0257628,-0.0476137,0.0176692,2.83341e-11,-1.51337e-11,-1.04901e-10,1.22311e-23,-1.57938e-23,-2.19146e-23
1e+08,0.0265519,-0.0414353,-0.0334558,-4.49379e-12,-1.06993e-11,2.69542e-12,1.46193e-23,6.23676e-25,1.08007e-23
1e+08,-0.0371486,0.0369837,0.0460371,2.21339e-13,4.25719e-12,-6.4389e-12,2.01334e-23,-1.61031e-24,-2.42021e-23
1e+08,-0.0348283,-0.0297842,-0.0496379,-1.60745e-12,4.6735e-12,1.31152e-11,-8.88883e-24,-1.60717e-23,-2.13001e-23
1e+08,0.0295747,-0.0186407,0.0486812,1.01379e-12,2.22636e-12,-3.44654e-12,-5.7171e-25,-3.69075e-24,2.23195e-23
1e+08,0.019099,0.00668272,-0.0101302,1.40687e-12,-3.27881e-12,9.75473e-12,1.48018e-23,-9.21533e-24,1.22038e-23
1e+08,-0.0170763,-0.0224767,0.00908395,4.66681e-12,-3.11074e-12,-5.0447e-12,-2.08641e-23,1.61191e-23,1.95962e-23
1e+08,0.0306718,-0.034578,-0.0469102,5.5896e-14,4.43444e-12,-5.2549e-12,-1.85233e-23,-1.58309e-23,-1.19807e-23
1e+08,-0.0392544,0.00162373,-0.027483,-2.35635e-12,8.48943e-13,4.62048e-13,-1.78104e-23,1.51721e-23,2.46686e-23
1e+08,0.00383609,0.0130181,0.047514,-3.89982e-12,-8.59094e-12,-1.74427e-12,-1.58931e-23,8.51776e-24,4.56587e-25
1e+08,0.0166516,-0.00937297,-0.0350161,3.37704e-12,6.94385e-12,1.26852e-11,-6.991e-24,1.69233e-23,2.03129e-23
1e+08,-0.0152134,-0.00311154,-0.0481841,7.6311e-12,-7.8765e-12,6.9282e-12,-2.28375e-23,-2.3381e-23,-1.63757e-23
1e+08,0.0309899,-0.0270433,-0.00338819,7.03757e-12,-4.43359e-12,7.50269e-12,-4.05404e-24,-7.18838e-24,2.299e-23
1e+08,-0.00781438,-0.0227553,-0.0409467,-1.14159e-11,4.79646e-12,-3.8326e-12,3.121e-23,-1.31454e-23,5.6162e-24
1e+08,-0.0111548,0.020294,-0.00812555,1.00584e-11,1.25111e-11,7.71528e-12,1.4075e-23,-1.33437e-23,-2.97548e-23
1e+08,-0.0475534,0.0196851,-0.0389287,7.24799e-12,4.46898e-12,1.6615e-12,-1.51291e-23,1.4317e-23,-5.85321e-24
1e+08,0.0491012,-0.0188309,-0.0186007,1.33289e-11,2.32843e-12,1.65517e-12,-1.759e-23,-9.75832e-24,-1.88197e-23
1e+08,-0.0256387,0.0209298,0.0341655,-4.23195e-12,3.92041e-12,-4.76345e-12,-3.67439e-24,-9.44937e-25,9.10194e-24
1e+08,0.0468801,-0.00582404,-0.039212,-7.85949e-12,-1.44674e-11,-4.59264e-12,3.70745e-24,2.40234e-23,-4.23757e-24
1e+08,-0.0413499,-0.029047,-0.00284922,1.88494e-11,1.59284e-11,-3.11822e-11,2.37333e-23,1.80928e-23,7.68799e-24
1e+08,-0.0451834,-0.0228693,0.0224275,1.97775e-12,1.10175e-11,7.93155e-13,6.05446e-24,-9.31865e-24,3.68588e-24
1e+08,-0.0192999,0.0269771,0.0114371,-1.82229e-12,-2.79825e-12,7.79173e-12,-2.23589e-23,-1.08606e-23,1.83761e-23
1e+08,-0.0273196,-0.00591345,-0.0147558,-6.33757e-12,-3.02451e-12,2.56084e-12,1.45811e-23,4.50007e-24,3.14663e-24
