m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0213458,0.0346682,0.0178519,-1.23598e-12,2.26305e-12,-6.14504e-13,2.28102e-23,2.07646e-23,-2.29965e-23
1e+08,0.000940435,-0.028931,0.03621,3.26335e-12,3.31787e-12,1.79841e-13,2.59879e-25,1.93448e-23,-1.50124e-23
1e+08,0.0276921,-0.000601922,0.0435696,-1.28485e-11,-9.18531e-12,-3.73399e-13,-1.78253e-23,8.47063e-24,2.47432e-23
1e+08,0.0375281,-0.0464334,-0.00211132,-1.1467e-12,2.16644e-12,3.07746e-12,1.38551e-23,9.77107e-24,-1.13683e-24
1e+08,0.0331087,0.00198276,0.0326528,-1.92175e-12,3.10943e-12,-7.01054e-12,5.15088e-24,-2.84064e-24,2.03375e-23
1e+08,-0.0208145,0.010628,-0.0152234,-1.12141e-12,1.42409e-12,3.59473e-12,-1.18508e-23,2.48001e-23,1.64336e-23
1e+08,0.0327862,-0.0304031,0.0208252,-2.58785e-12,-4.27308e-12,-2.00078e-12,-8.36305e-24,-3.7169e-24,1.00374e-23
1e+08,0.0242888,0.0147041,-0.0448456,7.30744e-12,5.87166e-13,-1.55849e-12,3.51808e-24,5.23304e-24,-5.74405e-24
1e+08,0.0330338,0.0407568,-0.0195917,-3.04114e-12,-8.45783e-12,-1.82255e-12,-1.71946e-23,-5.03252e-24,-1.98475e-23
1e+08,-0.019639,0.0302241,0.0299826,-4.94072e-12,-7.73959e-12,1.317e-12,-2.14081e-23,1.66313e-23,8.87585e-24
1e+08,0.00578149,0.0364901,-0.000101123,3.83348e-12,-5.05804e-12,4.51309e-12,7.09479e-24,3.19048e-24,2.35906e-23
1e+08,-0.030021,0.00755459,0.00420255,-4.34503e-12,-9.22463e-13,-1.10179e-12,-3.16978e-24,-2.11585e-23,-2.27006e-23
1e+08,-0.0316626,-0.0306947,-0.0408033,-4.51401e-12,2.48728e-12,2.26516e-12,-4.72358e-24,6.49804e-24,1.00574e-23
1e+08,0.0210684,-0.0362986,-0.0161018,5.01802e-12,-1.13764e-11,3.40582e-12,2.72252e-23,-1.92379e-23,1.85656e-23
