m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0275756,-0.044797,0.0424989,-1.4756e-11,-1.86512e-11,-3.84431e-11,4.55125e-24,-2.16006e-23,2.02063e-23
1e+08,-0.0426869,-0.0297952,-0.00657904,1.30492e-12,-6.4585e-13,8.96506e-12,-9.25488e-24,7.2773e-24,-7.70067e-24
1e+08,-0.00861635,0.0404765,0.0124302,-2.36579e-11,-1.41496e-11,-5.94642e-12,-1.01111e-23,3.76547e-24,-2.01343e-24
1e+08,0.0420194,0.0474593,-0.0493969,3.75277e-12,1.00912e-11,2.27658e-12,-1.51563e-23,-2.03747e-23,1.43747e-23
1e+08,-0.0339619,0.0429033,0.040567,-4.06089e-12,2.66045e-12,-7.57673e-12,9.33449e-24,2.49218e-23,1.54032e-23
1e+08,0.0282357,0.0103926,-0.0385198,1.0155e-11,-1.60979e-11,-2.03572e-11,-4.0118e-24,-1.09513e-23,-4.67827e-24
1e+08,-0.0287911,-0.0278325,0.0255371,-7.10465e-12,-8.98933e-13,4.13302e-12,4.40779e-24,-3.13289e-24,1.1288e-24
1e+08,-0.0397924,0.0029979,0.043646,8.31686e-12,-6.681e-13,1.40942e-12,2.53642e-25,-1.06775e-23,1.0688e-25
1e+08,0.030911,-0.0265866,-0.0174166,4.5133e-13,-1.11177e-11,-8.05093e-13,-1.09711e-23,-1.03228e-23,-9.15767e-24
1e+08,0.0060089,-0.0161418,0.0260744,-6.85931e-12,-6.45419e-12,1.02492e-11,-1.40644e-23,1.12694e-23,-6.86549e-24
1e+08,0.0341292,-0.0467916,-0.0366722,2.78396e-13,1.43404e-12,7.46996e-12,-1.49871e-23,-8.39652e-24,-1.06008e-23
1e+08,0.0250394,-0.0190994,0.0105276,-7.65628e-12,-3.20812e-12,5.05078e-12,1.68999e-23,9.55554e-24,2.96076e-23
1e+08,-0.0135529,-0.00836395,-0.030584,-4.07499e-12,-1.80841e-12,3.06675e-12,-8.62736e-24,-3.12992e-23,1.48267e-23
1e+08,-0.00257313,0.00374617,-0.0242998,1.0984e-11,-5.55226e-12,1.75802e-11,3.11454e-23,1.08347e-23,-1.00785e-23
1e+08,0.0215148,-0.00845904,0.020447,1.38041e-11,-9.48132e-12,-1.43712e-11,8.59126e-24,5.99241e-24,1.5374e-23
1e+08,-0.0494713,0.0308628,0.0255494,-1.16675e-12,9.14799e-13,-1.80572e-12,6.69171e-24,-4.64521e-24,1.11671e-23
1e+08,0.0379508,0.0103733,-0.0229802,-8.29867e-12,4.53283e-12,3.34218e-12,-1.79861e-25,1.56173e-23,1.23521e-23
1e+08,-0.0386518,0.0230204,-0.0475933,-3.47668e-14,-1.19326e-11,5.6807e-12,1.9011e-23,-6.91952e-25,1.47157e-23
1e+08,0.0397312,0.0302728,0.0211124,2.37284e-11,-3.67188e-12,3.06717e-12,4.02781e-24,-2.70195e-23,-1.14941e-23
1e+08,-0.0478847,-0.0440605,-0.044764,-2.08102e-12,-1.49803e-12,3.22491e-12,-7.57119e-24,-3.00948e-24,2.95219e-23
1e+08,-0.0356091,-0.0139883,-0.0484772,4.04102e-13,-1.10261e-11,1.58164e-12,2.47691e-23,-1.5565e-23,2.88959e-25
1e+08,-0.0488931,0.0321583,0.0140031,7.03525e-12,-2.9199e-12,7.24313e-12,-2.14112e-23,-9.93352e-24,1.55205e-23
1e+08,-0.036309,-0.0272838,0.0345658,-1.56201e-12,-1.14868e-11,-7.50823e-12,-8.85888e-24,-2.00638e-23,1.64727e-23
1e+08,0.0260664,-0.00100567,0.00969252,1.79711e-11,1.11198e-11,-4.71921e-12,2.3004e-23,-2.46758e-23,2.10283e-23
1e+08,0.0271898,-0.0438156,-0.0119131,2.59462e-12,-6.42364e-12,3.0978e-12,-2.40551e-23,2.03822e-23,7.14833e-24
1e+08,-0.0121761,0.00395795,0.00779322,-9.83953e-14,-3.54308e-12,-8.84248e-12,7.15814e-24,-1.09868e-23,1.01036e-23
1e+08,-0.00849826,-0.00253481,-0.0493117,-1.75337e-11,3.9015e-12,9.64197e-13,-3.6696e-23,1.91109e-23,-2.32048e-23
1e+08,0.0461414,-0.00498826,0.0411682,-1.26097e-11,1.56938e-11,-1.74763e-13,-1.82916e-23,-2.61921e-24,-2.02826e-23
