m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,-0.0343175,0.0499224,0.0355313,-2.25217e-11,-3.11942e-11,-2.45758e-11,1.45299e-23,-1.8618e-23,-6.34301e-24
1e+08,-0.0262908,0.00609967,-0.0251464,1.99783e-12,-1.04475e-11,3.0146e-12,-8.83611e-24,-2.21488e-23,1.25217e-23
1e+08,0.0281185,-0.0165808,-0.0497628,-2.39542e-11,-2.21907e-11,-1.26505e-11,8.34059e-24,8.6545e-24,-2.98821e-23
1e+08,-0.0180107,-0.0471572,-0.0216837,1.2018e-12,1.49996e-11,1.0764e-11,-2.87192e-23,1.27469e-23,-2.35754e-23
1e+08,0.0416937,0.00826721,-0.0122729,-2.77889e-12,5.4163e-12,-1.10001e-11,-1.64466e-23,-2.34579e-23,-2.15761e-23
1e+08,0.0323975,0.0439806,0.0337381,1.98635e-11,-4.68319e-12,-2.17872e-11,-4.98576e-24,6.40883e-24,-1.2666e-23
1e+08,0.00305668,0.0400842,-0.0498925,-1.37766e-11,3.37111e-12,2.89631e-12,-2.15028e-23,-1.68976e-23,2.50921e-23
1e+08,-0.00180161,-0.0467049,0.0409387,1.12415e-11,1.51531e-12,3.98368e-12,-2.25948e-23,-6.03137e-24,-1.10381e-23
1e+08,-0.0384839,-0.0423269,-0.0326416,-1.66886e-12,-1.3806e-11,-4.3854e-12,-6.23092e-24,7.05248e-24,-4.1544e-24
1e+08,-0.00144169,-0.0127348,0.00467673,-1.05242e-11,-3.3652e-12,1.46573e-11,-1.56907e-23,3.85837e-24,-2.21603e-23
1e+08,-0.0164305,-0.0445629,0.0411848,-9.46004e-13,6.97467e-12,-4.16438e-12,-4.9745e-24,-2.51395e-23,2.04255e-23
1e+08,-0.00605616,0.0354619,0.0148143,-5.1564e-12,-4.12301e-12,9.3203e-12,2.59519e-23,1.64092e-23,-1.2881e-23
1e+08,0.0425776,0.0194675,-0.0169642,-1.84245e-11,3.81964e-12,1.21875e-12,-1.08985e-23,-6.38829e-25,-2.20837e-23
1e+08,0.013923,0.0160019,0.0473029,-1.51612e-11,-2.82292e-11,2.76635e-11,6.55056e-24,-8.68318e-24,1.50418e-23
1e+08,-0.0496737,-0.046966,-0.0252867,8.75274e-12,-7.64222e-12,-6.96381e-12,1.16931e-23,9.41215e-25,3.51167e-24
1e+08,0.0108022,0.000449574,0.014711,4.13284e-12,-4.24034e-12,-2.61422e-12,1.06378e-23,-1.67424e-23,2.24894e-24
1e+08,-0.0278293,-0.0450259,0.00116149,-5.65253e-12,5.84262e-12,5.0152e-13,2.93938e-23,1.34588e-23,6.88351e-24
1e+08,0.0426087,-0.0450638,-0.0344024,3.72871e-12,-1.46473e-11,1.13757e-11,-1.14675e-23,-9.67201e-24,-4.48459e-24
1e+08,-0.0460681,-0.00300834,-0.046025,2.73359e-11,1.69775e-12,-7.58746e-13,1.43043e-24,-2.60491e-23,1.38896e-23
1e+08,0.00881743,0.0456868,-0.0202517,-7.44722e-12,4.5014e-12,3.90273e-12,-2.1909e-23,-3.35936e-24,2.03085e-23
1e+08,-0.00654027,-0.0314701,-0.0477253,1.37734e-12,-4.75616e-12,1.06275e-11,-3.21235e-23,-8.52511e-24,-6.90836e-24
1e+08,0.00969597,0.0456762,-0.0462992,1.3103e-11,-6.52742e-12,1.63996e-11,1.90344e-24,2.60092e-23,-1.32794e-23
1e+08,0.0434026,-0.0340674,-0.0292565,1.84653e-12,-4.02585e-12,-2.76197e-12,9.81531e-24,3.10876e-24,2.43426e-23
1e+08,0.023819,0.0100197,-0.0141102,1.21696e-11,1.12249e-11,-1.57157e-12,-2.11556e-23,2.40495e-23,-1.75926e-23
1e+08,-0.0439461,-0.0471907,0.00828376,-2.09622e-12,-3.60739e-12,7.60328e-12,-1.40434e-23,2.14672e-23,1.96574e-23
1e+08,0.0420944,-0.0397745,-0.0127983,-5.87594e-12,-7.15781e-12,1.71518e-11,-2.29891e-23,1.48661e-23,-2.62893e-23
1e+08,-0.0387576,-0.0384401,0.0164982,2.21961e-12,3.57233e-11,1.62539e-11,4.29066e-24,-1.57835e-23,-2.53484e-24
1e+08,0.0090572,-0.0236196,0.0432641,-1.08468e-11,2.13834e-11,-9.93071e-12,2.25162e-23,-3.38275e-24,1.76419e-23
1e+08,-0.0193601,-0.0414898,0.0483177,8.64557e-12,5.94444e-12,-7.73481e-12,-4.37808e-24,1.36238e-23,2.41918e-24
1e+08,-0.00488983,0.00929439,-0.0278955,-7.51223e-12,8.87946e-12,7.07007e-12,-1.43767e-23,-1.46324e-23,-3.12765e-23
1e+08,0.0130666,0.0173029,0.0356627,-8.44993e-12,-4.07064e-11,7.77818e-12,1.71465e-23,-1.56435e-23,6.31737e-24
1e+08,-0.0347997,0.0483799,-0.045652,-1.37935e-12,-5.96217e-14,1.16561e-11,-3.07642e-24,2.94234e-23,6.11402e-24
1e+08,0.0466494,0.0160081,0.0350401,-5.54728e-12,1.14362e-12,2.02432e-12,-1.39932e-23,1.2332e-23,1.48637e-23
