m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.00358973,-0.0339389,-0.0320743,-2.27758e-11,-2.1388e-11,-4.0321e-11,-1.00762e-23,-2.70275e-23,-2.27031e-23
1e+08,-0.00539776,0.0114454,-0.0121747,2.4994e-12,-4.05303e-12,-4.07601e-12,-1.13616e-23,-2.27657e-23,-1.26577e-23
1e+08,-0.0386423,0.0455567,0.036083,-1.76882e-11,-1.10824e-11,-3.9854e-12,-1.593e-23,-3.39269e-25,2.37466e-23
1e+08,-0.00144348,0.00109855,0.0061454,-8.2443e-13,2.58834e-12,4.43226e-12,-1.64803e-23,-1.36006e-23,1.78382e-23
1e+08,0.0389218,-0.0100337,-0.035369,1.65914e-12,3.34948e-12,-9.18171e-12,6.96431e-24,4.08158e-24,2.92874e-23
1e+08,0.00487729,0.0325259,0.0139758,4.2046e-12,1.3635e-12,3.07768e-12,1.48248e-23,6.61839e-24,-1.35685e-23
1e+08,0.0491774,0.0260729,0.0435804,-1.54117e-13,-3.6346e-13,-1.67706e-12,2.57746e-23,-1.7232e-23,3.08046e-24
1e+08,0.0167736,0.0213192,-0.031966,6.94541e-12,3.18573e-13,-5.8282e-12,-1.26584e-24,-3.36896e-24,2.43043e-23
1e+08,-0.00455606,-0.0416124,-0.0103564,-3.01073e-12,-9.53878e-12,1.32798e-13,1.20196e-23,1.55206e-23,7.7856e-24
1e+08,0.015385,-0.0441393,0.0394782,-8.17416e-12,-9.2488e-12,4.55316e-12,1.10462e-23,-2.72178e-23,1.67515e-24
1e+08,-0.00215625,0.0125538,-0.0258364,-7.70718e-14,-1.039e-12,6.96164e-12,2.95482e-24,-2.44571e-23,2.11175e-23
1e+08,0.0441185,-0.036496,-0.0194251,-8.31782e-12,-1.09289e-12,4.25145e-12,-4.71684e-25,1.31545e-23,-2.83634e-23
1e+08,-0.00767346,0.00370316,-0.00591197,-8.31161e-12,2.90845e-12,3.53413e-12,2.74931e-23,-8.15274e-24,2.50284e-24
1e+08,-0.00507192,-0.00420739,0.0226716,8.78121e-12,-9.706e-12,1.01632e-11,-6.59636e-24,-4.93757e-24,-1.74429e-24
1e+08,-0.0159124,0.0205588,0.0289338,6.89083e-12,-5.19133e-13,-4.67256e-12,2.34707e-23,-2.18354e-23,1.61626e-23
1e+08,0.0436441,-0.0394029,-0.0299403,4.65918e-12,4.82808e-12,1.17419e-12,1.33703e-23,-1.02873e-23,-1.82265e-23
1e+08,0.0410966,-0.00693669,0.0257778,-9.24968e-12,-1.7382e-12,4.42113e-13,-1.50369e-23,-2.84598e-23,-5.25619e-24
1e+08,-0.00230449,-0.0103332,0.0160208,-6.68614e-12,-7.71799e-12,1.04232e-13,-4.05486e-24,-1.70044e-23,-9.2173e-24
1e+08,-0.0429536,-0.0378528,0.0405396,1.40215e-12,-5.3677e-12,2.49011e-12,-8.34195e-24,-1.78143e-23,2.35968e-23
1e+08,0.0456926,-0.0386224,-0.0150136,-9.58374e-14,-2.28233e-12,-9.15274e-13,-2.89229e-23,-1.74745e-23,-9.09212e-24
1e+08,-0.0330439,0.0286633,-0.0160905,-2.13993e-12,-8.79914e-12,-1.56102e-12,-1.97081e-23,-5.15205e-24,-1.91307e-23
1e+08,0.0321019,-0.0300669,-0.00657207,2.72709e-12,-2.49663e-12,3.83016e-12,-3.1554e-23,-2.67038e-23,1.22182e-23
1e+08,-0.012061,-0.0209275,-0.0457775,4.18986e-13,-8.03187e-12,5.21779e-13,1.63726e-23,-1.7347e-23,-2.23844e-23
1e+08,0.0440965,0.0377917,-0.0409032,3.83256e-12,8.83993e-12,-1.28369e-12,-1.07006e-23,1.867e-23,-2.09202e-25
1e+08,-0.041068,-0.0458664,0.0246428,-8.55052e-13,-5.58855e-12,3.78681e-12,1.35874e-23,-1.64584e-23,-5.29469e-24
1e+08,0.0443831,-0.030692,0.0366954,1.40355e-12,-2.64271e-12,-1.89555e-12,-7.94928e-26,1.89779e-23,1.76476e-24
1e+08,-0.0247893,-0.0287056,-0.0437531,-8.53948e-12,3.81819e-12,2.49158e-13,-1.85095e-23,2.31626e-23,-2.2481e-23
1e+08,0.0415853,-0.0183556,0.0493728,-2.2573e-12,1.88565e-12,1.36951e-12,-5.43998e-24,-1.19146e-23,-3.95663e-24
