m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0221977,0.0457879,-0.0410014,-1.7433e-11,-2.06695e-11,-3.7714e-11,2.47662e-23,3.06911e-24,-3.21159e-23
1e+08,0.0244735,0.00517948,-0.0315539,-1.24347e-12,1.40951e-12,8.41943e-12,2.06033e-23,1.15265e-23,1.63854e-23
1e+08,0.0250927,0.0409041,-0.0346385,-1.45065e-11,-7.58424e-12,-6.1316e-12,9.93832e-24,1.12044e-23,2.4102e-23
1e+08,0.0262652,0.0185887,-0.0283714,1.65681e-12,8.47515e-12,9.40163e-13,1.34113e-23,2.72117e-23,-1.99082e-23
1e+08,-0.019083,0.00775083,0.02617,-1.61766e-12,3.53952e-12,-9.49505e-12,-1.60324e-23,2.16348e-24,-1.24552e-23
1e+08,-0.00408151,0.000947841,0.0129515,8.67145e-12,-1.20659e-11,-2.27747e-11,-1.50916e-23,4.30279e-24,-1.36105e-23
1e+08,0.0327568,-0.00724379,0.00490896,-1.76947e-12,1.62926e-13,1.52784e-12,8.57704e-24,5.13246e-24,2.4987e-23
1e+08,0.0046489,0.0343776,0.0229026,9.489e-12,1.26337e-15,-1.63521e-12,-4.91458e-24,-2.19529e-23,1.36141e-23
1e+08,-0.0332219,-0.00134063,-0.0450902,-2.91117e-12,-9.45878e-12,2.27862e-12,2.33588e-23,4.89337e-24,1.14315e-23
1e+08,0.02992,0.0418925,0.0439771,-5.24122e-12,-9.34113e-12,2.64818e-12,5.09369e-24,-1.91342e-23,2.02363e-23
1e+08,0.0268179,0.00152755,-0.0291641,-1.73671e-12,-1.6996e-12,9.25617e-12,-3.06068e-23,4.01796e-23,2.20657e-23
1e+08,-0.0168641,0.0172536,-0.0403684,-8.00314e-12,2.17077e-12,3.42804e-12,-1.51251e-23,-2.52038e-23,2.36508e-23
1e+08,0.0283197,0.014308,-0.00397761,-4.21643e-12,2.03517e-12,3.93904e-12,2.05146e-23,2.95831e-23,1.13726e-23
1e+08,-0.00785061,-0.0145625,0.0332351,8.85586e-12,-9.06739e-12,1.78927e-11,-9.12943e-24,1.66513e-23,1.80869e-23
1e+08,0.04321,-0.0128894,-0.0357251,1.17901e-11,-3.9471e-12,-1.3114e-11,1.85604e-23,-8.3954e-24,1.58812e-23
1e+08,-0.00101902,0.0212106,-0.0164679,-6.24612e-13,3.61747e-12,-3.53637e-12,-9.01743e-24,-4.53956e-24,3.63448e-24
1e+08,-0.00971169,-0.0372214,-0.0211473,-6.55667e-12,-2.204e-12,-8.61914e-13,2.64221e-24,-1.81819e-23,-1.80365e-24
1e+08,-0.0288232,0.03597,-0.042759,-6.20377e-12,-2.97585e-12,1.48066e-12,1.59207e-23,-1.77674e-23,-9.04209e-24
1e+08,-0.0427614,-0.0222092,-0.0188765,8.11686e-12,-6.84928e-12,-1.27347e-12,1.15703e-24,3.88724e-24,-1.38135e-23
1e+08,0.0101212,-0.0212451,-0.0382524,-3.38427e-12,-8.38333e-13,-7.18866e-13,-1.07952e-23,-1.63565e-24,1.09565e-23
1e+08,0.0152126,0.0232719,-0.0236454,-1.59074e-12,-6.46838e-12,-2.87448e-12,2.05239e-23,-1.49279e-23,1.99694e-23
1e+08,-0.0045324,-0.0365692,-0.0305771,1.225e-12,3.01516e-12,6.36971e-12,2.54545e-23,1.80868e-23,1.89097e-23
1e+08,0.0161433,0.0170706,-0.0120093,-2.93588e-12,-8.90925e-12,-8.04299e-12,-1.32601e-23,-4.37962e-24,-2.31672e-23
1e+08,0.0391972,0.0324761,-0.0091383,1.03923e-11,1.32852e-11,1.00467e-14,-9.73644e-24,-7.62552e-24,8.31675e-24
1e+08,-0.0443927,0.00236516,-0.0384322,5.58595e-12,-1.77955e-12,4.5794e-12,2.1386e-23,2.92874e-23,-9.7146e-24
1e+08,-0.0401636,-0.0210302,0.00837504,1.40313e-12,-2.46873e-12,-7.29304e-12,-9.48039e-24,2.58777e-23,-2.13649e-23
1e+08,-0.0122023,0.0336114,-0.0363783,-1.12043e-11,7.69027e-12,-2.23636e-12,-2.23736e-23,5.96179e-24,-1.73995e-23
1e+08,0.0427656,-0.0156575,-0.0215122,-7.84318e-12,4.63738e-12,-8.7917e-13,5.1358e-24,-2.17524e-23,-2.30378e-24
1e+08,0.0419152,0.0220167,-0.0219231,5.42955e-12,1.46427e-11,1.15505e-12,1.48063e-23,2.26579e-23,-2.2646e-23
1e+08,-0.0291978,0.0361671,0.0330679,3.27339e-12,8.33852e-12,2.7133e-12,1.67095e-23,1.51858e-23,-3.04967e-23
1e+08,0.0208862,-0.0465733,-0.0428791,-1.79722e-11,-3.21051e-11,-7.11884e-12,9.97862e-24,1.93647e-23,1.11387e-23
1e+08,0.0407817,0.0160797,0.00951655,-1.801e-12,-6.28217e-13,7.7728e-12,5.15231e-25,-2.04599e-23,1.69331e-23
1e+08,-0.0464775,0.0280939,0.0284105,-1.5274e-12,2.71883e-12,1.04373e-12,-3.2399e-24,-1.7587e-23,1.22335e-24
1e+08,-0.0467125,-0.0361795,0.0121554,-1.56965e-12,-3.76692e-12,9.81893e-12,-3.31941e-24,1.04261e-23,-7.80273e-24
1e+08,-0.0492565,0.01676,0.0278895,-6.12563e-12,2.37172e-11,-1.0121e-11,-2.09222e-23,1.47581e-23,-2.4506e-23
1e+08,-0.016274,0.00198911,0.0162035,2.71651e-11,-1.46462e-11,-1.03836e-10,-1.15687e-23,1.80655e-23,7.30396e-24
1e+08,-0.0482339,-0.0488172,-0.00989914,-6.01211e-12,-1.22067e-11,2.08472e-12,-2.66637e-23,-1.9187e-23,-1.4866e-23
1e+08,0.0171536,0.0108515,-0.0470475,-9.14675e-13,1.80962e-12,-4.68204e-12,-2.23309e-23,1.88563e-23,5.72641e-25
1e+08,-0.0427323,-0.0324413,-0.0130091,-1.71644e-12,4.82856e-12,1.13755e-11,-7.46364e-24,-8.66037e-24,-1.51603e-23
1e+08,-0.0329535,0.0102344,0.0406801,9.91003e-13,2.40484e-12,-4.0167e-12,-2.30222e-23,-2.20668e-23,1.44909e-23
1e+08,0.0294776,0.00116832,-0.0162089,4.00525e-12,-2.56595e-12,8.43274e-12,-6.33569e-24,1.10668e-23,-1.09529e-23
1e+08,-0.0133904,-0.00410074,-0.0344854,4.62338e-12,-3.14573e-12,-4.33565e-12,-1.55382e-23,3.57049e-24,2.23063e-24
1e+08,0.0232549,0.0449838,0.0164962,1.45493e-12,4.2405e-12,-1.60602e-12,1.62205e-23,-7.16212e-24,1.77574e-23
1e+08,0.0321069,-0.0355498,-0.00147185,1.15325e-12,-3.18605e-13,-4.31265e-13,3.06913e-24,1.63603e-23,-4.35888e-24
1e+08,0.0144295,-0.0308614,-0.0338829,-2.51767e-12,-9.66916e-12,-1.86856e-12,2.63028e-24,1.42316e-23,-1.39681e-23
1e+08,-0.00624637,-0.0242045,-0.00222507,2.75591e-12,6.23819e-12,1.13748e-11,-4.43472e-24,1.25192e-23,-2.15571e-23
1e+08,-0.0190859,0.018634,0.0385206,7.54393e-12,-7.12836e-12,-8.01036e-13,-2.27505e-23,-2.45095e-23,1.83132e-23
1e+08,-0.0432406,-0.0183648,0.0452533,2.74183e-12,-7.19798e-12,9.33094e-12,1.33432e-23,-6.02281e-24,2.90136e-23
1e+08,-0.0125897,0.0197293,-0.00790235,-1.13795e-11,7.50274e-12,-3.84119e-12,-3.41701e-23,1.11461e-23,-9.18355e-24
1e+08,-0.0384331,0.0396518,0.0207445,9.30708e-12,1.34545e-11,5.64632e-12,1.58079e-23,-8.02422e-24,-2.91631e-23
1e+08,0.0204963,-0.0433314,-0.00457,5.20547e-12,5.28314e-12,-1.4003e-12,2.59896e-23,3.89724e-24,-1.87283e-23
1e+08,0.0310867,-0.0168098,0.0328717,5.38264e-12,-7.2814e-13,5.57031e-12,2.2603e-23,-1.27476e-24,2.30591e-23
1e+08,-0.0331473,-0.0247895,0.0288297,-2.23409e-12,3.80028e-12,-4.90046e-12,-1.96685e-23,2.71182e-23,9.50096e-24
1e+08,0.0441582,-0.0492348,0.010184,-6.19486e-12,-1.3676e-11,-5.58498e-12,-2.48343e-23,1.09011e-23,1.04445e-23
1e+08,-0.0328557,-0.0466044,-0.0311613,-4.64009e-12,-1.44893e-11,6.56527e-13,-9.25403e-24,-5.63479e-24,-2.93508e-23
1e+08,0.0467922,0.0348381,-0.0447625,5.59768e-12,9.66174e-12,-4.1549e-13,1.99751e-23,-1.74191e-23,2.11183e-23
1e+08,-0.0207562,-0.0101617,0.0163752,-1.71593e-12,-2.80406e-12,7.95311e-12,-1.88754e-23,1.38178e-23,1.9966e-23
1e+08,0.049938,-0.00173163,-0.00096908,-3.43105e-12,-2.73662e-12,2.10321e-12,2.49467e-23,7.88449e-24,-1.81302e-23
1e+08,-0.0247039,-0.00236452,0.00657355,-1.04836e-11,-1.8349e-12,1.04193e-11,-3.67481e-24,2.57127e-23,1.24939e-23
1e+08,-0.00888347,0.0453365,-0.0204798,-1.76802e-12,-2.72592e-12,3.66075e-12,-3.02797e-23,-1.62597e-23,1.6927e-23
1e+08,0.0280813,0.0252573,0.00570637,-1.57933e-12,-1.14957e-11,-3.07162e-12,1.35198e-23,6.61132e-24,-1.95618e-24
1e+08,0.0199318,0.0324192,-0.000394485,2.32983e-11,7.23558e-12,-1.03461e-11,1.01519e-23,-1.14354e-23,-1.47928e-23
1e+08,-0.0348306,-0.0457727,-0.0271857,-6.67906e-13,2.58163e-12,-4.60633e-12,1.26079e-23,1.96849e-23,-1.16131e-23
1e+08,-0.019879,-0.02236,0.0186643,-3.71508e-12,2.45574e-12,-3.09421e-12,1.76003e-24,2.68821e-24,-6.77741e-24
1e+08,0.0469989,0.0434916,0.0277856,-1.77543e-11,1.09563e-11,1.03775e-11,-2.84258e-24,-5.56082e-25,3.27834e-25
1e+08,0.0377813,0.0467507,-0.0102816,7.10712e-12,-1.33025e-11,-1.09491e-11,-8.0129e-24,1.98656e-23,-2.03686e-23
1e+08,-0.0160474,0.0176581,-0.0474873,1.49011e-12,7.08591e-14,4.02997e-12,-2.16855e-23,-1.2219e-23,-1.85976e-23
