m,x,y,z,vx,vy,vz,ax,ay,az
1e+08,0.0172552,0.0377183,-0.0356588,-1.41559e-12,1.82396e-12,-5.52025e-13,2.14659e-23,1.32692e-23,1.50348e-23
1e+08,4.81038e-05,-0.00513329,0.0090143,2.92781e-12,3.90598e-12,-5.70273e-13,-3.24587e-24,1.64177e-23,-1.59205e-23
1e+08,-0.0109294,-0.0107815,-0.00665955,-1.3403e-11,-1.03309e-11,-1.44174e-12,1.2223e-24,-1.1889e-23,-2.7031e-23
1e+08,0.0276623,0.00923645,-0.0174181,-1.06169e-12,2.27429e-12,2.97171e-12,3.14643e-23,-1.65845e-23,1.14502e-23
1e+08,-0.0459021,0.00354888,0.00068926,-2.37056e-12,3.104e-12,-7.58924e-12,-1.44361e-23,-5.22306e-24,-2.28151e-23
1e+08,-0.0496958,-0.0344929,0.0289794,1.97758e-12,1.86876e-13,3.75085e-12,6.8542e-24,2.3283e-23,-8.08215e-24
1e+08,0.0292595,-0.0367133,0.0246807,-3.52666e-12,-3.4522e-12,-4.11505e-12,-1.90216e-23,9.43082e-24,2.56786e-23
1e+08,0.0344942,0.019239,0.0371193,5.87847e-12,7.85196e-15,-7.76364e-13,-3.12053e-23,-1.11811e-23,1.83585e-23
1e+08,-0.00188636,-0.040896,-0.0328901,-3.93833e-12,-9.00174e-12,-2.10386e-12,-1.46506e-23,-2.79249e-23,-1.85864e-23
1e+08,-0.0203013,0.0296774,-0.0379454,-5.07026e-12,-7.79997e-12,8.02885e-13,-2.31715e-23,1.52705e-23,-2.03449e-23
1e+08,0.0164774,0.0114467,-0.0442055,3.08091e-12,-4.85698e-12,4.88357e-12,-1.17597e-23,1.72588e-23,-3.67493e-24
1e+08,0.000369563,-0.0399543,-0.0472052,-4.81964e-12,-1.01877e-12,-1.31228e-12,2.42676e-23,2.7659e-24,4.08416e-24
1e+08,0.0413924,-0.0162232,-0.0474416,-4.03639e-12,3.46495e-12,4.45527e-12,1.71164e-23,1.80768e-23,-9.44866e-24
1e+08,0.0309861,0.0440971,-0.0431929,9.3227e-12,-8.03915e-12,9.12325e-12,-1.98997e-23,2.51568e-24,1.66003e-23
1e+08,0.0234073,0.00878475,-0.0256072,6.33069e-12,-6.99665e-13,-5.34709e-12,-1.30014e-23,-1.57761e-23,-2.59454e-23
1e+08,-0.026555,-0.0403894,-0.039402,-6.51388e-13,4.89763e-13,3.25709e-12,5.14297e-24,-2.23408e-23,1.98928e-23
1e+08,-0.0220197,0.0289889,-0.00798001,-8.37531e-12,-2.75306e-12,9.71339e-13,-2.29603e-23,-8.65208e-24,2.02045e-23
1e+08,-0.021623,-0.0364615,0.0341996,-8.00535e-12,-5.52704e-12,-8.3847e-13,-1.94911e-23,-2.6295e-23,2.65246e-23
1e+08,0.0265813,0.00586949,-0.00322285,3.54335e-12,-3.57029e-12,2.83488e-12,-9.70988e-24,-1.20746e-23,-5.02191e-24
1e+08,-0.0210601,-0.0246059,-0.0263639,5.00872e-13,-7.55895e-12,-1.05145e-12,1.94441e-23,-8.63942e-24,-7.90022e-24
1e+08,-0.00605241,0.0275242,-0.020423,-2.08326e-12,-8.2768e-12,8.19051e-13,2.07245e-23,5.61213e-24,2.80112e-23
1e+08,0.0187353,-0.0178826,0.033749,1.19914e-12,-4.08373e-13,-1.27991e-12,1.04231e-23,2.12636e-24,1.34491e-23
1e+08,0.00395946,0.0129342,0.0417479,7.82267e-13,-4.40081e-12,1.94687e-12,1.12496e-23,3.0265e-23,1.18491e-23
1e+08,-0.0431408,0.0430473,-0.0151885,2.1484e-12,6.5792e-12,-4.30108e-13,6.55181e-24,-1.45145e-23,1.85299e-24
1e+08,0.0426635,0.043723,-0.0222319,-7.10231e-13,-8.49082e-13,-1.90207e-12,2.08931e-23,1.64119e-23,-2.45503e-23
1e+08,0.0480433,-0.00800256,-0.014178,1.01673e-12,-2.44479e-12,-4.7061e-12,-1.77489e-23,1.98755e-23,-1.9362e-23
1e+08,0.00304277,-0.0157403,0.0249018,-4.81205e-12,-2.35241e-13,2.32711e-12,2.31083e-23,2.93825e-24,2.63608e-23
1e+08,0.0062675,-0.0247368,-0.0114137,5.31817e-13,1.50467e-12,-6.25081e-13,5.81418e-24,-1.29759e-23,-5.11157e-24
1e+08,-0.00240035,-0.0338685,0.0250169,2.29262e-12,5.60077e-12,2.65903e-12,-1.17898e-23,7.00683e-24,-2.51922e-23
1e+08,-0.0359487,0.0369239,0.0342722,1.0205e-12,6.85405e-12,-1.4366e-12,-2.12519e-23,-1.57221e-23,1.14479e-23
1e+08,0.0191354,-0.0408165,-0.0409961,2.5799e-12,-4.19636e-14,-2.79602e-12,-1.81377e-23,1.99102e-23,-2.68465e-23
1e+08,-0.00380315,0.0124163,0.0150465,-1.60452e-12,-3.19769e-13,3.18585e-12,-2.87174e-23,-1.36813e-23,-9.51481e-24
1e+08,0.0178099,0.00199625,0.0401553,2.17157e-13,3.90354e-12,-9.00168e-13,-7.63472e-24,1.32279e-23,2.04024e-23
1e+08,0.0299113,0.0473461,0.018219,-4.13418e-12,-7.87441e-13,4.01661e-12,2.78388e-23,1.64544e-23,4.45538e-24
1e+08,-0.000519901,-0.0223537,0.0138081,-1.00667e-12,-6.98551e-12,-5.07175e-12,-1.6185e-23,2.04454e-24,1.32688e-23
1e+08,0.0134785,0.0435147,0.006109,3.19023e-11,-1.66093e-11,-9.81058e-11,-7.65288e-24,8.85366e-24,-6.44614e-24
1e+08,0.044753,-0.0303924,0.0134738,-1.7075e-12,-4.97631e-12,3.58464e-12,6.45884e-25,-1.07019e-23,7.54195e-25
1e+08,0.0151148,0.0375896,-0.0473109,1.14468e-12,3.76101e-12,-5.08959e-12,1.62038e-23,-9.29643e-24,-1.37559e-23
1e+08,0.0081027,-0.00897159,0.00293263,-2.19575e-12,-1.75056e-13,1.97293e-12,1.54357e-23,3.24709e-24,-2.03805e-23
1e+08,0.0379282,0.0180964,-0.018481,4.94845e-12,1.79018e-12,-1.62844e-12,5.77152e-24,2.58902e-23,-3.59606e-23
1e+08,-0.0131277,-0.018938,-0.0156457,-1.7307e-12,-6.47833e-13,2.26635e-13,-2.39282e-23,-1.53363e-24,1.48187e-23
1e+08,0.0290428,0.00626443,-0.0164862,2.57285e-12,-4.13309e-12,1.34256e-12,-2.8385e-23,-1.75747e-23,-2.18283e-23
1e+08,0.037014,0.0069107,0.00395318,7.79803e-13,-5.31211e-13,-5.95901e-13,-9.98395e-24,-1.56898e-23,-1.57566e-23
1e+08,0.00724162,-0.0150027,-0.0377379,2.45761e-13,7.53367e-14,-7.06419e-15,-4.41192e-25,7.37986e-24,1.65532e-23
1e+08,0.0270533,0.0169177,-0.0487689,2.10118e-12,-3.49802e-12,-1.93243e-12,2.415e-23,-1.49134e-23,-8.54318e-24
1e+08,0.00468478,0.0475262,-0.0280914,4.15513e-15,6.63233e-12,2.12896e-12,-2.29073e-24,-1.59646e-23,-1.2125e-25
1e+08,-0.0218091,0.00145235,-0.0412585,1.69413e-12,-6.76216e-13,4.01249e-13,-1.43885e-23,-1.17089e-23,-2.89718e-23
1e+08,-0.0174083,0.0339019,0.000285192,1.67136e-12,-3.05939e-13,6.66883e-12,-1.95714e-23,-3.01938e-23,5.29925e-24
1e+08,-0.016016,-0.0333977,-0.0186286,-7.26007e-12,4.46304e-12,-1.86636e-12,-1.15515e-23,-1.4459e-23,-2.39927e-23
1e+08,0.0487823,0.0318456,0.0452385,3.58689e-13,4.91216e-12,-3.82701e-12,-2.46539e-23,1.42853e-23,2.08508e-23
1e+08,0.0191013,0.0332774,0.0130864,1.92245e-12,5.13501e-12,5.04171e-12,2.39369e-23,1.45251e-23,2.94628e-23
1e+08,-0.0247022,0.00170995,-0.0470937,3.72706e-12,3.70568e-12,-8.30504e-13,2.60035e-23,1.13648e-23,1.47038e-23
